DOY2,HR2,USTAR,TA,WS,FC,H,LE,H2O,CO2,SW_IN,LW_IN,SW_OUT,RH,TS,PA
4,0.75,0.03095,-5.10076140125,0.18245,-5.837675,-63.5692,-4.267175,4.8344220124,420.22379466,-4.955558302,232.1325001825,-0.10649999975,48.66708317,4.9,97.4224125
4,1.25,0.02085,-5.320254195175,0.213275,-0.251875,-44.776,-0.520125,4.82009153445,420.457788945,-4.8068501195,229.37500175,-0.217750000125,54.8487499975,4.811875,97.3853
4,1.75,0.0273,-5.664694840175,0.17675,-2.8899,-58.0737,-2.0821,4.861860215,420.57261158,-4.753016664825,233.8116684325,-0.17145833375,55.6058339975,4.716875,97.3516125
4,2.25,0.027,-5.92379791495,0.154,-2.1228,-41.463,-4.6165,4.7824719622,419.47370666,-4.565833299825,232.2200000175,-0.1145333335,55.04866677,4.83,97.349875
4,2.75,0.02735,-6.0648645526,0.208325,-1.8687,-46.7124,-10.2094,4.848866541,419.7542750775,-4.52794159835,230.9050001825,-0.10033333745,55.23899928,4.802,97.3260125
4,3.25,0.0294,-6.163384382575,0.226625,-1.55655,-41.96475,-1.445,4.831136776975,420.1552383875,-4.947225058325,229.97832845,-0.002666666,58.999334319,4.72,97.2959
4,3.75,0.02545,-5.659810448925,0.1169,-1.284725,-41.077625,-1.4824,4.9305216507,419.7065467475,-4.488766703175,227.4658315675,-0.06915833575,60.93658233275,4.7225,97.32845
4,4.25,0.02835,-5.931383286825,0.15975,-1.05375,-47.3314,-0.88065,4.87648139555,419.836761985,-4.43158331485,227.3016652,-0.070599997525,59.71825021725,4.6225,97.3177375
4,4.75,0.0347,-6.06119375275,0.14695,0.173675,-46.2523,-0.550975,4.9054424755,420.8923238,-4.33663345515,228.651669985,-0.090558331225,63.294751045,4.615,97.323025
4,5.25,0.0245,-6.150593749925,0.11685,-0.5472,-43.8863,-8.1436,4.7366993178,419.91012362,-4.378500043,229.8366667,-0.08619166645,62.213833275,4.599,97.3267
4,5.75,0.034,-6.0509801675,0.16475,-0.863,-45.4774,-1.6525,4.681155076,419.6768539,-3.32661663315,234.095003015,0.081733333,61.735333864,4.508,97.2689625
4,6.25,0.0358,-5.58337810255,0.1448,-0.4708,-39.845225,-3.600275,4.8010554546,420.78962358,3.38669997015,228.66666967,0.7249999814,62.689333336,4.505,97.29135
4,6.75,0.0265,-3.374212503825,0.15225,-4.034775,-33.761225,-0.933525,5.037589092825,419.8552511375,8.95989993465,230.0066685,1.68908335695,58.31583323,4.49525,97.3000375
4,7.25,0.037725,-2.263286420175,0.231625,-4.4125,-30.534425,1.427875,5.11641729555,419.26248244,11.98909998035,233.45500033,1.94330000055,54.155166531,4.22,97.323375
4,7.75,0.03325,-1.862916704925,0.16855,-6.8332,-12.635725,5.1974,4.6382773016,418.250859,20.66133315,237.446665185,2.5369666303,51.143333864,4.184,97.336925
4,8.25,0.052,0.115178125275,0.18725,-8.46685,-15.02535,8.03375,4.4171728862,417.226225635,46.289166817,242.0933315,3.484174997525,48.2955846195,4.0835,97.307
4,8.75,0.0376,0.179214587825,0.1822,-8.9492,-15.784,14.2318,4.2047407756,417.18303218,50.6126670315,253.799996685,7.049616761975,43.71575,4.1,97.270825
4,9.25,0.037,0.8063895817,0.235125,-10.45575,-15.424525,9.52675,4.253810368,416.0527074,52.57241766825,249.9524982675,7.31884200055,38.716250355,4.0175,97.3186375
4,9.75,0.04775,0.756823957825,0.22275,-12.852625,-3.393,16.606375,4.3715065678,415.6303360975,78.760250175,245.2450000175,8.21731662635,35.954333303,4.028,97.267
4,10.25,0.0768,1.37411250005,0.232725,-15.634725,1.3605,12.58695,4.518383483125,415.30456303,75.0825822665,246.2891664825,11.81433333015,33.929665697,4.04,97.2223
4,10.75,0.0675,1.79235729275,0.3047,-12.0262,2.2649,17.563,4.5217779874,413.32186054,100.58458499425,248.8925032,11.3455666665,32.6785003335,4.06,97.1899
4,11.25,0.07755,2.31558539525,0.240075,-13.47115,1.085475,21.22855,4.4580775026,415.638540525,76.0945845415,245.2458382675,12.118566665,31.6290006335,4.08,97.1112
4,11.75,0.0849,2.653546884575,0.286675,-13.8335,3.2245,33.01325,4.49994288975,414.8620451375,109.38775104425,245.99250155,11.0785166685,29.9559999835,4.236,97.0618
4,12.25,0.1155,2.49390625765,0.414175,-14.825,0.617424999999998,32.98375,4.56415920375,414.2827516,131.44083386,249.3766582325,14.8460003165,29.336667303,4.36,97.1217
4,12.75,0.108175,2.824437517075,0.428875,-15.613125,1.648825,16.861,4.515858053675,414.013767125,83.14908220675,250.939166835,13.54316667,28.309500003,4.504,97.1263
4,13.25,0.124825,3.06202293385,0.4181,-15.775525,5.354375,33.90395,4.47804101295,414.4703608125,106.4133323,253.14499845,14.0051666635,27.0121669665,4.62,97.1601375
4,13.75,0.08895,3.23082498385,0.287475,-18.102625,0.792675,34.462125,4.380158744625,413.4987126125,72.06658424825,256.1983334825,10.13035012685,25.613166953,4.774,97.1934125
4,14.25,0.09675,2.87166770525,0.35125,-15.3006,-9.401225,26.5218,4.333270214,412.33203982,41.55833382325,263.1483347675,9.43575010165,23.8533342865,4.82,97.2607875
4,14.75,0.0902,2.60148852125,0.3922,-11.365225,-5.0884,48.405,4.315346883225,412.612509105,51.268332495,263.64583175,7.777533272,22.9353336135,4.951,97.32765
4,15.25,0.09025,2.563554188675,0.399,-11.835,-12.60965,27.06725,4.2975462935,411.4220073125,32.4143333,259.3799998175,5.819849972,23.0768333365,5.164,97.4058
4,15.75,0.1119,2.3443062517,0.41015,-9.016575,-11.589375,13.78825,4.40892552655,411.348348455,32.46275029825,263.7258368,7.35643320135,23.0613326835,5.233,97.4661125
4,16.25,0.10905,2.26590206125,0.2972,-8.68725,-19.6561,15.7885,4.1764240785,409.762054725,46.3136669835,263.5600012675,7.110899933,20.3335003335,5.338,97.5437375
4,16.75,0.087075,1.93032503025,0.329425,-6.357025,-30.1898,6.703325,4.1674184447,408.1070396225,31.95658363175,264.387506665,5.97213336135,20.432333297,5.375,97.5292375
4,17.25,0.07925,1.729940642075,0.32115,-5.579,-40.790125,18.4844,4.2895274692,407.47843034,19.71424982675,256.0374967,3.798899968,21.2015000165,5.444,97.520575
4,17.75,0.0715,1.41948959625,0.25105,-3.2735,-60.93,4.8433,4.3026278552,407.6897708475,10.68577508425,252.8291699825,2.24906666865,23.2386663335,5.54,97.4451375
4,18.25,0.047375,0.879304167075,0.1574,-0.1745,-71.8536,6.4565,4.22543101125,410.5730836,3.413533350675,252.74583505,1.2521166412,25.1354999835,5.64,97.4316375
4,18.75,0.053,0.37571354005,0.139125,-0.59525,-74.21275,3.172,4.266761347775,412.9104132575,-0.0795333209999999,247.823328585,0.0119166662,28.8224996865,5.64,97.463575
4,19.25,0.0414,-0.38734062625,0.14865,-0.3986,-60.8695,0.10955,4.47539360825,412.2386393,-5.0341415175,253.3374949325,-0.581125000025,31.54658328,5.70925,97.52945
4,19.75,0.0337,-1.267850002075,0.16045,-1.829875,-56.6667,-4.680875,4.440475611,414.55254715,-5.294291663,250.0925,-1.162041675775,37.8230836445,5.647375,97.525325
4,20.25,0.03615,-1.832423959275,0.12525,-4.1438,-53.66975,-12.4755,4.321786527725,417.37204922,-5.790566682325,239.2808335175,-0.593550010025,43.90008457,5.6175,97.5240625
4,20.75,0.0266,-2.268457291925,0.12,-2.4832,-52.87265,-3.9105,4.251311284,418.1427739,-5.370266652325,236.42833,-0.369299992,44.71066657,5.6,97.5963375
4,21.25,0.0306,-2.6369239551,0.1282,-2.306,-48.67145,-3.4819,4.5095238044,418.51994407,-5.008608250675,236.8825001825,-0.554866679,43.799999967,5.5015,97.6014
4,21.75,0.033925,-3.2183041376,0.119275,-3.9701,-52.1295,-2.3925,4.679410277475,419.600711915,-5.172325,236.367505085,-0.406875002625,45.641249705,5.4,97.5942
4,22.25,0.034,-3.87846250375,0.092,-2.894625,-48.558,-4.296,4.70524250225,419.6348891,-4.8439499495,235.914168415,-0.4286250015,47.054166705,5.300625,97.5956
4,22.75,0.03005,-4.414976062675,0.1408,-2.338875,-46.3553,-13.64525,4.64901719785,419.76532834,-4.89324156835,240.6125052675,-0.127291666125,49.86958321125,5.203125,97.5694125
4,23.25,0.0305,-4.8774635289,0.179525,-3.7712,-49.60255,-5.9538,4.696149995025,419.897216675,-4.823516698,238.3116649325,-0.13059999645,49.74549972,5.109,97.5532375
4,23.75,0.030275,-4.9677739901,0.198325,-3.517325,-58.201,-3.1226,4.802470661,419.93152305,-4.802008305,235.43499825,-0.16649999795,48.57583398,5.01,97.5265625
5,0.25,0.038325,0.76812291795,0.0703,-3.334,-34.7216,-5.953125,5.617323815625,418.0549644375,-4.969624941375,264.529169975,-0.1046666685,67.458332665,12.75,98.1453
5,0.75,0.035675,0.29823333165,0.104025,-1.427925,-27.078,-3.302125,6.204980047525,418.0451376575,-4.248150008,264.905007005,-0.1855000035,70.565,12.75,98.1536
5,1.25,0.0294,-0.070374998,0.079,0.845,-31.975,-4.423,6.2348977015,416.829410225,-4.4567666769,263.058330005,-0.21366667,69.350001,12.7175,98.1513
5,1.75,0.03175,-0.227458333,0.08925,1.05,-31.6562,-1.376375,5.2289429625,415.22367365,-4.27133330805,259.331662,-0.14866667,66.341666665,12.685,98.111
5,2.25,0.0376,-0.559189584,0.1244,-0.9884,-40.438925,-6.4666,4.9902697392,411.5618248525,-4.54963339495,253.771661,0.019,65.4133345,12.625,98.0824
5,2.75,0.0342,-0.964977074225,0.1012,1.18895,-40.984425,-3.509925,4.70915281025,410.6382277,-4.39873344895,252.1641654725,0.0459999985,63.316666335,12.6,98.0538
5,3.25,0.03335,-1.240958332325,0.09545,0.86915,-34.9544,-0.933775,4.6849534922,410.70754969,-4.632600033,250.87999402,-0.0578333365,63.8449985,12.55,98.042
5,3.75,0.02995,-1.48552708385,0.087825,-3.1075,-36.667,-0.134625,4.659729415075,414.01572221,-4.5653334734,249.62666936,-0.0404999985,64.43666583,12.55,98.0304
5,4.25,0.029,-1.660478130475,0.093325,-0.920775,-50.6543,-36.291675,4.638142710475,414.544476695,-4.5628667536,247.14000864,-0.1574999965,61.62333367,12.53,98.0231875
5,4.75,0.03845,-1.8604166505,0.058975,0.75395,-45.3825,-8.211975,4.433768591125,413.5773426175,-3.946666587,245.9200007,0.111666665,61.491666835,12.525,98.0179
5,5.25,0.0411,-1.909083325,0.0813,-5.0698,-42.7596,-4.7094,4.56206164755,412.6512536675,-0.8765333306,245.68666936,0.339999995,60.4783325,12.425,98.0210625
5,5.75,0.037475,-1.60867395785,0.077425,-3.32025,-44.3072,-0.236,4.62274678525,418.787689575,2.4414666338,245.1466667,1.13016665,61.253334165,12.425,98.06405
5,6.25,0.0333,0.0650833355,0.097675,-2.5954,-36.2734,-9.7658,5.157522551,412.16412525,6.7542668602,246.28000002,2.2546666665,57.586666335,12.375,98.0944625
5,6.75,0.044725,1.97553855075,0.1022,-5.10935,-16.81325,-7.15235,4.8223030166,415.84544464,15.069999736,248.00666736,2.828666717,56.811666335,12.375,98.1328875
5,7.25,0.042075,4.8789604575,0.141725,-7.21875,-11.459225,7.939,6.29811167935,411.85426886,20.304000336,252.8666713,3.883999983,56.88666667,12.35,98.1621375
5,7.75,0.052525,6.3422833268,0.13875,-9.9242,-21.401725,18.9723,5.9206987294,407.7550972025,28.139999598,256.42000266,5.469666633,52.518333335,12.23,98.1630125
5,8.25,0.04325,6.8040052,0.152,-10.948275,-7.036475,15.072025,5.678703335,401.0578436,42.52866647,261.86666534,7.386666717,48.2533335,12.215,98.18485
5,8.75,0.0581,6.89701248855,0.193275,-14.0225,1.1513,18.0315,5.668581138975,399.150306115,60.175501,266.2083333075,8.3654998835,45.651666,12.2,98.1668125
5,9.25,0.0518,7.27468750625,0.2558,-17.18,5.98775,24.451,5.7395638459,396.02527397,58.27124915,269.7366640575,10.2483334185,42.961667665,12.2,98.14835
5,9.75,0.081425,7.42129687,0.3211,-16.874375,6.128125,22.140625,5.379225540375,392.503097535,62.8333328565,273.8966659425,10.3986333175,41.14349999825,12.1775,98.1388625
5,10.25,0.077,7.4710114747,0.25135,-19.63715,5.3858,21.419375,5.0078895769,392.0418931225,90.208417745,276.6241685075,12.76074999825,37.68483363175,12.225,98.1158625
5,10.75,0.07825,7.357877139075,0.3387,-17.8032,6.534375,19.5866,5.1117214025,390.4013164375,78.273332775,279.775827435,11.7676666665,36.12524896825,12.1795,98.13195
5,11.25,0.0661,7.3347677145,0.27075,-17.01275,2.072,23.9075,5.88070387575,392.43968707,85.19333327,281.34665664,13.0052499525,35.07441649325,12.166,98.116775
5,11.75,0.0928,7.4020146395,0.2547,-19.5896,4.47825,46.31975,5.7108134389,383.22768887,91.3701667065,286.4083322425,16.3765998125,34.58408412675,12.1705,98.0808625
5,12.25,0.098875,7.0234708501,0.240375,-17.55115,-5.4207,40.15355,5.8530761501,382.5418824125,118.1916667,285.20832895,17.8575001485,33.841166117,12.2775,98.0051875
5,12.75,0.10825,6.779454173475,0.300125,-18.10515,2.07225,48.49195,5.8634839744,383.47269988,97.719334105,287.4666715075,14.1026666685,33.0903331815,12.452,97.9406
5,13.25,0.11555,6.66053540605,0.330175,-20.2841,-4.8728,45.926625,5.88566115915,388.8228986025,93.71833376925,295.7016625575,10.775,32.489999335,12.48,97.92215
5,13.75,0.0873,6.785791612,0.32845,-18.12425,-28.69085,39.38325,5.43504710495,379.28230223,99.61833200675,293.23833595,13.395000035,30.205,12.585,97.914725
5,14.25,0.0925,6.909120805,0.28175,-18.7965,-20.9907,43.212125,5.67637911845,380.013249045,52.938991405,294.580004815,7.392666717,31.900001,12.6675,97.9396625
5,14.75,0.097375,7.57265000965,0.29935,-17.0573,-16.94525,32.2474,5.3048958479,386.25948181,60.24583375,296.91667,7.4798334335,32.704999,12.6175,97.91295
5,15.25,0.084775,7.3515770775,0.354775,-15.605925,-27.385575,24.264075,5.19772146335,388.94484211,51.89383269925,295.623334065,6.750499967,33.518333665,12.5525,97.9084375
5,15.75,0.099175,6.8753791202,0.3246,-14.6997,-23.882225,16.3801,5.2322691064,387.31583278,42.9266660825,300.666675025,7.047333317,30.60000017,12.775,97.8981
5,16.25,0.07625,7.4490219165,0.2817,-11.1093,-33.417625,21.8196,4.9786651671,386.0898847,43.69408230075,300.613335935,5.13783335,30.501666835,12.5925,97.89025
5,16.75,0.063425,7.7087083167,0.26775,-9.0659,-52.46525,13.9578,5.0783573265,385.60998383,28.87391607425,300.02416925,3.7084999665,31.67,12.68,97.8625
5,17.25,0.069075,6.7888416119,0.168925,-5.8156,-58.19025,22.661,5.1002330022,380.55544356,23.018666602,287.70667202,4.0235000665,31.551666335,12.85,97.875175
5,17.75,0.055,5.58437499,0.24015,-4.957925,-61.57185,-0.6301,5.0942215184,380.44293862,18.18466667,286.85999866,2.666500033,31.931666835,12.9275,97.879275
5,18.25,0.061775,5.6808333346,0.222625,-1.395925,-62.49085,-1.8091,5.40442022985,392.160332855,3.0347333776,300.70000666,1.5251667,36.120001,12.9475,97.897375
5,18.75,0.034,5.450446897,0.20385,-1.90375,-65.90715,-16.0985,5.498716624,389.13630709,2.606883382,288.315827435,0.505166648,44.245001,12.95,97.949975
5,19.25,0.043,5.1921500004,0.165775,-3.04335,-58.611,-8.96735,5.2608107696,396.4874465,-0.7791333558,280.09999999,-0.193333332,50.781667,12.95,97.9786625
5,19.75,0.0252,5.285064528775,0.1102,-6.9837,-66.75095,-25.133,5.64798969075,401.563981645,-4.193908348425,278.124165735,-0.86266666,57.083333335,12.95,98.013455308
5,20.25,0.0324,5.185801019275,0.1076,-1.1172,-41.0567,-10.3364,4.8430702824,404.10625266,-5.29616669975,276.866674175,-0.38208332825,59.10616633175,12.94725,98.0001952215
5,20.75,0.0341,4.601505218625,0.133,-1.127,-55.2524,-1.1324,4.85408011175,403.2601273125,-4.78533336675,274.4666642,-0.192450000325,60.54816670175,12.88525,98.01160627325
5,21.25,0.0354,4.152658345,0.1256,-2.25175,-51.6976,-5.62715,5.5275374001,405.355597385,-4.774166625,270.6750008,-0.120541668575,60.958416475,12.80775,97.99535175825
5,21.75,0.0313,3.391041650125,0.12295,-4.7789,-42.8493,-8.22895,5.7297243887,402.68669325,-4.7738334,268.1416592,-0.145133334925,61.2512495085,12.79425,97.9812985945
5,22.25,0.036675,3.22600001,0.13655,-1.72555,-37.356,-1.447775,5.7341926191,403.13871925,-4.917750017,272.016666675,-0.1237916616,61.99724971825,12.7775,98.1173125
5,22.75,0.0336,2.3311312591,0.11065,-6.2902,-40.119825,-16.2816,5.90599989285,410.028883665,-4.7439333055,268.473334235,-0.265908338425,62.49733336825,12.7775,98.1301
5,23.25,0.0346,1.911120829275,0.0912,-1.9114,-50.316025,-3.8014,5.881276277525,408.5224511725,-4.993683333575,266.4466690925,-0.083299998075,65.06200000175,12.7775,98.1478
5,23.75,0.03175,1.34508229335,0.13,-3.53555,-48.4715,-0.6861,6.1900373536,406.59089011,-4.53065006365,266.72000345,-0.043266665075,62.05858347325,12.7775,98.1581
6,0.25,0.018275,7.3523832885,0.0606,-3.670625,-23.406625,-3.724125,11.4028361175,407.5659218,-4.7866666295,291.8958358375,0.0134666666,72.695667903,16.2425,98.114225
6,0.75,0.03095,6.74033336,0.043975,-1.008625,-17.771,-1.1172,12.143532279,408.72982183,-4.783233362,291.9416615,-0.174099999,77.016667364,16.2195,98.120725
6,1.25,0.03135,7.0034124896,0.062575,-5.84525,-28.566,-3.86275,11.1319176875,407.632396095,-4.66528330005,290.80499719,-0.2184666643,78.978666297,16.085,98.090275
6,1.75,0.018525,7.12386458295,0.0503,-11.788625,-46.83075,-16.811625,11.025349779,409.164322515,-4.62466670005,290.255005195,-0.148433327,77.17499903,16.0765,98.059675
6,2.25,0.0245,7.38976354205,0.0561,-8.3818,-36.6662,-16.2772,10.890333036,408.38607744,-4.5668333045,294.1541675,-0.2181666603,78.75066563,15.95975,98.0894
6,2.75,0.027725,7.172203128825,0.046,-0.7804,-33.565975,-1.1479,10.52074907345,408.053259875,-4.276833308375,295.0166608375,-0.2763000037,79.65833193,15.885,98.0875
6,3.25,0.0229,7.011583381375,0.037,-5.30215,-28.496,-7.710325,12.2898885115,410.471847755,-4.0024166205,294.720829975,-0.2813333303,83.266668636,15.78275,98.095125
6,3.75,0.020425,6.75341770375,0.066575,-1.17445,-46.767425,-0.3368,12.58775271975,410.7675147175,-4.114083271125,288.63333045,-0.2314333276,75.6066668,15.7425,98.0980375
6,4.25,0.021625,6.4745999602,0.06175,-2.1105,-33.5496,-2.75895,11.493338275,413.4021813625,-4.43574992525,289.312493725,-0.057466667,80.823330736,15.7,98.1346375
6,4.75,0.026,6.4472333536,0.0559,1.059,-58.082,1.0454,11.59781535,414.17234982,-1.382000029125,292.4541671125,0.145333336,80.140664864,15.585,98.1640125
6,5.25,0.024375,6.48498959025,0.073175,-2.110425,-61.821675,-3.570775,10.7790395935,415.573900445,3.558208253875,293.562497475,0.5790416605,81.70833283625,15.47125,98.1884625
6,5.75,0.0289,7.7197834038,0.08825,-4.445125,-50.905625,3.102625,9.0667561073,416.8496399125,7.464166779125,294.104175025,1.226750026,82.45416529125,15.42975,98.2413125
6,6.25,0.04115,8.22575,0.1251,-5.32025,-49.960125,1.7825,10.52135462975,416.197374005,13.3666667925,297.445836225,1.6368333205,72.63083475,15.331,98.2360625
6,6.75,0.0402,9.437125,0.13375,-8.95825,-46.934,3.47075,10.99310670175,405.54525124,31.532916855,301.191661225,3.191833341625,62.2879163725,15.27225,98.249875
6,7.25,0.0395,10.620675,0.129,-6.6121,-8.078475,7.8862,11.536520492,401.96305192,32.5401661005,305.63167469,3.603125091375,62.66708229125,15.17125,98.265375
6,7.75,0.0406,11.951750002,0.118,-9.4064,-11.637,1.7485,11.647806648,398.94610958,56.466665431,310.0200033,4.3615833545,60.60833383625,15.085,98.2671875
6,8.25,0.0463,12.799383336,0.1593,-11.839125,-6.5908,1.93275,11.348569204,394.3831154,75.38591809725,307.954997855,6.4686666819,57.45416762,15.085,98.2736375
6,8.75,0.0431,13.39816666625,0.1765,-14.06075,-17.077175,0.534375,10.9368311955,390.67670462,93.00008472225,310.0866627775,7.2952167669,50.8188334195,15.0255,98.274325
6,9.25,0.060375,13.994200006,0.2056,-13.7176,-17.37675,18.1301,11.4575789875,386.425357625,104.403499875,307.1291667,6.889308366725,50.803916175,15.072,98.2606125
6,9.75,0.05205,14.8593,0.194025,-13.42855,-11.44295,12.649525,11.126285058,383.352865805,86.260830395,308.2783360775,7.70069980695,47.4623334695,15.2,98.24605
6,10.25,0.05825,15.11863334,0.22825,-13.148,-16.84135,-9.586,11.2744313705,379.232291245,105.51416569,311.35832869,10.87596662,45.868499481,15.2,98.21918840025
6,10.75,0.069,15.46626667,0.2164,-16.182625,-35.6386,8.009375,11.04575765875,378.4507641375,137.015001155,316.2141572225,9.8843334755,42.701500719,15.4,98.184550014
6,11.25,0.069275,15.7076583335,0.275875,-16.40875,-26.4406,29.663875,10.747221506,380.77446183,146.0791700275,325.375836105,16.3038333305,42.6260002805,15.4455,98.142498732
6,11.75,0.08195,15.9312126575,0.2696,-15.401775,-29.725775,17.2175,10.63471385525,380.3104425125,163.958339005,339.741658195,12.265233095,41.7723338495,15.545,98.14184804375
6,12.25,0.072025,16.144969215,0.31225,-15.8384,-60.122475,20.6374,10.3786504675,378.9882155375,167.6633333,337.395000005,9.85283314195,39.7874998995,15.7,98.1405125
6,12.75,0.0687,16.8434000065,0.3163,-15.9196,-63.90645,0.6898,10.214063232,378.16172364,161.8291660775,338.29584155,9.6045500495,38.4084993005,15.745,98.0879875
6,13.25,0.0852,17.150500303,0.2903,-17.4737,-31.531425,28.5871,10.124852586,378.5966267975,164.7933327775,339.86416825,9.48264995305,38.6303337995,15.8,98.0574388905
6,13.75,0.084375,17.3737915125,0.318,-16.9571,-39.3997,24.7046,10.09248902375,378.3292073125,169.1241645275,334.2641755275,10.633666806,37.3253327195,15.827,98.0367875
6,14.25,0.06615,17.975624537,0.33855,-16.67875,-22.3959,26.58175,10.056260729675,378.8485317675,117.283334125,330.8416699725,8.134000141375,34.97166654125,15.956,98.0035875
6,14.75,0.06675,16.798924856,0.1898,-13.614025,-34.320675,39.560575,9.8805156555,379.78747816,156.0875027225,336.8641688,8.092208362375,34.43499971125,16,97.974125
6,15.25,0.07455,17.291066198,0.212775,-13.3273,-29.9385,31.0947,9.8057373954,376.08050383,109.0625833,338.4408299725,6.730375008,33.77166745875,16.0855,97.96645
6,15.75,0.06185,17.311625144,0.27515,-13.13595,-61.58515,10.9494,9.658552545625,374.77097335,102.64816694475,332.8124967,8.24620824125,34.1633336275,16.1945,97.964175
6,16.25,0.067,16.9432746865,0.2756,-11.15585,-73.1885,21.14095,9.618655337,373.9121124,44.694000769,329.91165769,7.64604174975,33.90333270875,16.236,97.9403125
6,16.75,0.0699,16.862975,0.2325,-11.3446,-70.0588,24.2062,9.598262773525,375.6443416175,36.2861671505,329.6483328,7.09875015,33.6466670025,16.3,97.9842
6,17.25,0.061975,16.5801834755,0.1914,-8.442275,-64.5948,11.068475,9.6627407718,372.24236301,39.698999619,327.111665305,4.640249908625,34.977499875,16.3765,98.0145125
6,17.75,0.0508,16.18811459,0.145825,-5.7343,-75.600775,17.3428,9.9139327658,368.02886314,21.1038334695,334.675003305,3.268333353875,33.49791754125,16.39,98.042725
6,18.25,0.0387,15.92792708625,0.1866,-3.4952,-86.771,-15.73635,10.60615836,378.26941838,19.68349948,322.3816762,2.25816669325,36.159166295,16.39,98.0557625
6,18.75,0.026075,15.518993751,0.1554,-1.1902,-83.04315,-9.8992,9.94241895525,376.226270075,10.508366555,321.44332769,1.375291705875,40.94708403875,16.399,98.0916
6,19.25,0.029975,14.96732917075,0.1246,-2.484725,-73.74865,-18.379475,10.276510627375,380.4070232125,3.7983165969,318.465001005,-0.122625012,39.531249545,16.3945,98.107775
6,19.75,0.026125,14.11151562875,0.1281,-4.309375,-73.60685,-8.266,9.1649105685,380.662340075,-0.420583343625,315.3125004125,-0.477458327375,45.30708266375,16.3945,98.1065625
6,20.25,0.0277,13.426855215,0.079225,-1.2447,-48.163375,-5.175775,11.088783586,395.02772389,-4.9287499875,311.4666608625,-0.601458339625,48.871665795,16.39,98.1099
6,20.75,0.0298,12.70561353775,0.095,-8.244825,-39.127975,2.8436,11.9264152515,401.32402647,-5.202499903875,309.7000008375,-0.508625006625,47.58208408625,16.39,98.1333
6,21.25,0.02,11.399,0.07825,-10.2869125,-63.073,-4.997575,11.33364912775,414.2072177475,-5.1822917205,306.7166671125,-0.218374997,48.8366667475,16.245,98.122419012
6,21.75,0.0269,11.26451249875,0.06275,-12.329,-35.639625,-12.83875,11.1506172745,401.674835065,-5.291833345875,304.2124941375,-0.179041661125,51.20541766375,16.2945,98.098210487
6,22.25,0.01735,9.9139333745,0.06225,-12.74975,-12.2528,-26.92175,12.08617803,404.599245225,-4.9811667375,303.9041733625,0.041583334125,56.7908338775,16.2945,98.085176733
6,22.75,0.019,9.4764479465,0.04995,2.313225,-23.1288,-23.035425,12.160221957,408.28913326,-5.0583750295,300.3416691375,-0.2010333364,60.138333297,16.3,98.098176974
6,23.25,0.0193,8.217422930975,0.047875,0.6276,-23.1914,-1.046,11.101165087,406.50838792,-4.960166703875,296.17500045,-0.1005333357,61.812000167,16.3,98.12699465075
6,23.75,0.028,8.14398437775,0.056,-2.3141,-20.616,-1.0603,11.39364061325,411.30048943,-4.8968751045,293.162497475,-0.014599997,66.90566493,16.2425,98.1555998985
