DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1
3,23.25,0.041875,-5.4481,0.6734,0.15175,-0.10215,-0.7915,-74.703075,-6.439,-7.1775,1.01455,29.00425,99.7,390.7008,0.18725,-85.3125,-0.5
3,23.75,0.0431,-5.704625,0.561575,-0.14075,-0.2002,-0.89995,-69.80875,-6.42375,-7.37575,1.0088,29.3735,99.7,390.491,0.17725,-86.4275,-0.5
4,0.25,0.051,0.469375,0.6088,0.24655,-0.02105,-0.8698,-74.171,-11.4559,-9.0615,5.6863,34.178,99.2975,393.84815,0.249,-84.075,-0.253
4,0.75,0.04415,0.10135,0.705175,0.748,0.00889999999999999,-1.0825,-76.6357,-11.04635,-9.6715,5.526325,35.7525,99.295,393.871375,0.239,-82.7375,-0.2671
4,1.25,0.061075,-0.1624,0.6973,0.47125,-0.0228,-0.656775,-69.70165,-18.7541,-10.22275,5.37005,35.8625,99.1975,393.8951,0.24725,-82.5825,-0.2678
4,1.75,0.07515,-0.535225,0.76605,0.673,-0.047625,-1.0733,-72.4504,-9.14565,-10.22975,5.228,38.56875,99.1975,394.614875,0.2545,-82.155,-0.2692
4,2.25,0.06725,-0.653075,0.684625,0.481,-0.229275,-0.990975,-81.56815,-8.2596,-10.0965,5.1348,40.905,99.1,393.46875,0.25725,-80.11,-0.2533
4,2.75,0.04925,-0.955975,0.65635,0.443425,-0.07775,-1.36475,-79.4364,-8.223825,-10.10475,5.05525,42.993,99.1975,394.586375,0.2545,-79.9775,-0.2692
4,3.25,0.03725,-1.216,0.60695,0.36355,-0.195975,-1.04245,-79.117275,-13.3185,-10.23275,4.995175,44.205,99.1975,394.27985,0.2545,-81.31,-0.256
4,3.75,0.046,-1.308125,0.5638,0.32375,-0.212375,-1.597125,-78.572,-9.244925,-10.36075,4.926675,45.25325,99.2925,393.4779,0.22725,-82.41,-0.253
4,4.25,0.047975,-1.2462,0.5708,-0.617575,-0.15275,-1.0082,-76.3328,-7.6134,-10.4805,4.865,44.41975,99.295,393.917975,0.2045,-82.3375,-0.253275
4,4.75,0.045,-1.3586,0.619925,-0.357625,-0.1815,-1.441375,-80.551,-11.769775,-10.479,4.823825,44.25,99.3925,393.72655,0.2,-82.455,-0.253
4,5.25,0.045,-1.42605,0.64015,0.0134000000000002,-0.59845,-1.433125,-76.174,-13.423125,-10.41375,4.7816,45.7885,99.3925,393.7151,0.19725,-80.2375,-0.0585
4,5.75,0.06,-1.206975,0.492725,-3.77875,-1.58475,-2.518,-69.825875,-7.8571,-10.635,4.7395,46.6315,99.395,393.8948,0.18725,-69.23025,0
4,6.25,0.107625,-0.428375,0.54035,-7.224375,-3.6848,-3.05515,-51.087325,-12.4683,-10.74125,4.72185,43.216,99.395,393,0.18725,-33.53975,6.4725
4,6.75,0.14465,0.22295,0.535875,-7.91455,-6.845,-3.5409,-32.61015,-7.93075,-10.53625,4.713325,40.5905,99.395,392.713175,0.1945,-21.30125,12.3065
4,7.25,0.20335,1.198375,0.497175,-10.7752,-8.2765,-3.681,-27.46155,-12.44,-9.805,4.738225,34.83225,99.395,392.50005,0.23725,0.65765,17.16
4,7.75,0.148,2.095725,0.643225,-11.1556,-9.2177,-3.6546,-25.599175,-11.8059,-8.32975,4.682075,30.70025,99.395,392.0162,0.33,2.3652,21.02
4,8.25,0.185,2.710375,0.6969,-14.4606,-11.02095,-3.5131,-24.75955,-0.895649999999999,-6.723375,4.643525,28.0175,99.3,390.9976,0.3445,9.462,31.828975
4,8.75,0.2697,3.20965,0.929775,-12.13425,-10.794175,-3.2701,-16.680125,-1.803875,-5.371725,4.627175,25.87175,99.2975,390.038375,0.3645,12.60725,35.96675
4,9.25,0.222625,3.1393,1.049825,-12.090025,-11.2796,-2.3604,-24.3284,-1.687425,-4.375775,4.625575,23.2925,99.295,388.45,0.37,22.4445,47.5985
4,9.75,0.27,3.72885,1.1657,-12.456675,-11.5593,-2.0971,-19.363125,-9.432125,-3.23965,4.66365,22.08175,99.2,387.296575,0.40725,23.51675,49.5725
4,10.25,0.237875,3.759475,1.039625,-12.7106,-12.165,-1.8141,-26.57,-6.4634,-2.30815,4.742325,20.8085,99.2,386.791125,0.44,19.943,38.902
4,10.75,0.263,3.977075,1.049975,-12.2615,-11.4274,-1.5439,-5.34735,-5.7931,-1.279575,4.9679,19.345,99.2975,386.2848,0.47175,14.419,59.33
4,11.25,0.191,4.042425,0.951625,-11.3797,-11.362625,-1.2602,0.841400000000002,-1.1536,-0.75765,5.3366,18.3835,99.2,386.537725,0.4845,30.15375,68.5025
4,11.75,0.253275,4.174325,1.315825,-11.9884,-11.8892,-1.1714,-13.798,-1.50985,-0.255175,5.9947,17.27,99.1975,387.0481,0.49725,30.51125,63.8145
4,12.25,0.234125,4.6264,1.0762,-11.935225,-11.5874,-0.9864,-15.40505,-3.89475,-0.0347,6.724975,16.388,99.1975,386.9329,0.494,31.776,70.93
4,12.75,0.228275,5.22835,1.129975,-10.34,-9.879975,-1.087975,0.961650000000001,-3.3409,-0.1358,7.20975,16.025725,99.195,386.7043,0.4745,28.96725,63.6345
4,13.25,0.268,5.346425,1.273975,-10.3765,-9.94925,-1.161275,-3.00935,0.964425,-0.0788749999999999,7.39465,15.4285,99.195,386.28675,0.578,19.1755,52.0025
4,13.75,0.299,5.1924,1.382775,-10.29575,-9.897625,-0.9194,-2.1382,-4.3404,-0.0324499999999999,7.5414,15.378,99.195,386.18345,0.598,22.119,51.50375
4,14.25,0.30505,4.947425,1.259,-9.8386,-9.780925,-0.759,-12.251725,3.1755,-0.0197249999999998,7.83055,15.23625,99.195,386.28575,0.54625,17.529,51.13125
4,14.75,0.25185,5.08455,1.16355,-9.8476,-9.768375,-0.9236,-12.829375,1.027775,-0.0285249999999998,7.865725,15.11475,99.295,385.7364,0.55,11.345,47.87175
4,15.25,0.3014,5.222675,1.17005,-8.597375,-8.518975,-0.92175,-9.3395,-1.2678,-0.171175,7.8856,15.1925,99.295,384.860125,0.49525,6.843,37.29725
4,15.75,0.3171,5.15625,1.3615,-7.8307,-7.521875,-0.7678,-24.6586,0.242575,-0.23135,7.92955,15.3145,99.295,384.9196,0.47625,4.19005,36.14
4,16.25,0.2734,4.936775,1.2288,-6.9621,-6.89025,-0.4665,-21.65325,-1.98975,-0.672075,7.9368,14.6985,99.3925,385.2892,0.48175,3.85875,28.85675
4,16.75,0.2612,4.6595,1.2259,-5.345875,-5.313025,-0.5146,-34.852,-4.631025,-0.308499999999999,7.902625,15.7725,99.3925,385.678625,0.44725,-4.701075,16.8175
4,17.25,0.1978,4.23025,1.110725,-4.315675,-4.3496,-0.344925,-43.5622,-5.2721,-0.4847,7.87265,17.16275,99.395,386.5786,0.43,-16.54075,10.05725
4,17.75,0.13675,4.04395,0.823175,-2.09945,-2.710725,-0.2992,-73.44995,-13.8801,-0.777,7.840175,19.3175,99.395,387.415,0.42,-38.598,5.5325
4,18.25,0.0915,3.9057,0.7797,-0.4864,-1.202725,-0.124425,-72.186225,-8.48835,-1.439225,7.81755,20.91325,99.395,388.8526,0.41,-78.555,0
4,18.75,0.062,3.228825,0.7248,0.592425,-0.2782,-0.1848,-84.117,-17.0976,-2.015325,7.706475,22.8905,99.3,390.44385,0.39,-90.31,-0.1328
4,19.25,0.042,2.813625,0.68005,0.96765,-0.000899999999999981,-0.16335,-76.536925,-10.773125,-3.300425,7.52825,24.28,99.3,391.74565,0.39,-88.8675,-0.3
4,19.75,0.041875,2.516175,0.62615,0.7536,0.049125,-0.345975,-87.852025,-9.586,-4.530675,7.293975,24.3,99.2975,392.8974,0.39,-87.73,-0.3
4,20.25,0.03805,1.897775,0.645975,1.02625,0.00604999999999999,-0.617125,-79.365525,-14.4303,-5.3812,7.062425,24.56,99.3925,393.3086,0.3845,-88.03,-0.3
4,20.75,0.04765,1.308625,0.566175,0.665,0.0631,-0.46165,-75.92045,-12.3962,-6.118125,6.838125,26.32,99.39,393.56615,0.3735,-86.54,-0.3
4,21.25,0.038975,1.58875,0.6359,0.2629,0.0254,-0.793625,-83.7723,-14.7426,-6.762625,6.6154,26.5175,99.39,393.8298,0.358,-88.0275,-0.3
4,21.75,0.037,1.56395,0.59455,0.804725,0.02665,-0.5088,-86.119,-9.29005,-7.2955,6.4174,28.435,99.295,393.18615,0.309,-85.9,-0.3
4,22.25,0.052,1.384,0.611175,0.66185,-0.0054,-0.821775,-82.063,-9.47815,-7.71275,6.2712,29.364,99.295,393.2639,0.2745,-85.5,-0.3
4,22.75,0.0467,0.844425,0.726275,0.43975,0.0492,-0.9401,-77.397,-12.95895,-8.17275,6.19795,29.345,99.2,393.4022,0.26725,-85.82,-0.3
4,23.25,0.049925,0.99035,0.7604,0.09945,-0.0745,-1.23155,-83.992,-15.34085,-8.6875,6.14755,30.0395,99.2,392.7916,0.2545,-85.255,-0.254
4,23.75,0.040875,0.77785,0.765275,0.0168500000000002,-0.265625,-0.980975,-87.412375,-11.961,-9.1675,6.089325,31.7745,99.2975,393.6844,0.2445,-84.0375,-0.2532
5,0.25,0.03865,5.369475,0.64325,1.3569,0.1096,-1.95095,-59.74,-9.81025,-8.933,11.448425,44.90975,99.8775,394.72025,0.29,-75.91,-0.253275
5,0.75,0.02985,5.178075,0.625525,1.2436,-0.0852,-1.6448,-67.3718,-9.50795,-8.705,11.35595,47.1735,99.8775,395.2514,0.27,-73.9375,-0.252
5,1.25,0.0395,4.80625,0.653575,0.2944,-0.020875,-1.2253,-70.181,-7.31865,-8.651,11.245825,48.589,99.8775,394.4978,0.27,-74.355,-0.253275
5,1.75,0.0436,4.7367,0.639225,0.400575,0.1636,-1.6481,-63.28125,-9.5269,-8.874,11.1795,47.093,99.8775,394.248775,0.25725,-74.495,-0.252
5,2.25,0.0571,4.44195,0.6608,0.863725,-0.08325,-1.347,-65.508,-6.609725,-9.041,11.0095,46.6935,99.8775,393.93705,0.23725,-73.4925,-0.252
5,2.75,0.0383,4.288775,0.65815,-0.1227,0.00904999999999999,-1.508375,-57.6685,-8.4194,-9.148,10.83425,49.29025,99.8775,393.6919,0.23725,-74.22,-0.253275
5,3.25,0.0559,4.331525,0.7366,0.0567,-0.206875,-1.57065,-63.3625,-7.1358,-9.16,10.6795,51.239,99.8775,394.148925,0.23725,-72.7325,-0.254
5,3.75,0.0389,4.1072,0.73425,1.0481,-0.1162,-1.5684,-57.161625,-11.0085,-9.135,10.559,51.7335,99.855,393.833875,0.23725,-74.51,-0.252
5,4.25,0.04655,3.93395,0.57165,0.1395,-0.379375,-2.797175,-57.2908,-7.767875,-9.179,10.450075,49.8405,99.855,394.34825,0.2345,-73.3025,-0.2421
5,4.75,0.0567,3.577625,0.566525,-0.6076,-0.6725,-3.293375,-63.854625,-6.9072,-9.302,10.326325,48.3065,99.8775,394.8311,0.2245,-68.16325,0
5,5.25,0.0598,3.873,0.5284,-2.9835,-1.92465,-2.73715,-50.926375,-9.015325,-9.414,10.21945,48.307,99.8775,395.0992,0.2245,-51.2225,0
5,5.75,0.081,4.98915,0.509625,-7.03115,-5.34385,-3.751425,-47.161275,-17.304075,-9.406,10.1355,49.30225,99.8775,394.0044,0.21725,-18.248,7.1175
5,6.25,0.11395,6.43975,0.58205,-10.977125,-9.1076,-4.6966,-31.9096,-17.28,-8.98,10.03925,49.614,99.8775,391.978,0.23,-6.3329,12.8175
5,6.75,0.1431,7.51725,0.622725,-12.769625,-11.249875,-5.5923,-22.8275,-1.6962,-8.864,9.973,46.43125,99.8775,391.161325,0.23725,-5.50785,19.6175
5,7.25,0.167025,8.23225,0.612225,-15.18255,-11.922,-5.7316,-18.9167,-2.9015,-5.7612,9.93725,40.618,99.9,388.65045,0.23,-0.589674999999997,24.5725
5,7.75,0.23235,8.67975,0.7127,-18.498,-15.597775,-5.0086,-11.7841,-1.32655,-4.4313,9.983,35.18,99.9,386.4492,0.24725,8.199225,37.5595
5,8.25,0.2159,9.37075,0.75125,-17.80885,-14.8376,-3.849575,-5.22199999999999,0.252175,-3.478,10.084,32.2965,99.8775,382.84,0.2645,21.83025,56.93825
5,8.75,0.2485,9.61,0.851325,-19.0554,-16.998225,-2.804175,-3.515325,2.50065,-2.5409,10.24225,29.49725,99.855,381.631125,0.2945,23.03675,56.27
5,9.25,0.2006,9.846,0.85035,-17.7777,-16.8415,-2.1469,-2.15385,1.6107,-1.9518,10.419,27.73975,99.855,379.31615,0.2945,33.43,63.495
5,9.75,0.2125,10.2235,0.968475,-18.749875,-17.8815,-1.9775,-5.5655,1.65545,-1.3807,10.64225,26.9025,99.855,377.87545,0.33725,37.03125,67.87
5,10.25,0.2162,10.36325,1.092575,-17.3705,-17.04555,-1.85625,-4.1323,5.6249,-0.9097,10.87925,24.43525,99.8,377.804475,0.42625,36.8645,93.23
5,10.75,0.20325,10.59275,1.08135,-18.7485,-18.317075,-1.50355,2.0362,1.67735,-0.3464,11.1305,23.105,99.8,378.10415,0.4,38.90025,82
5,11.25,0.27555,10.602,1.17045,-17.8656,-17.39465,-1.19855,5.00935,1.1241,-0.0866,11.475,21.6175,99.8,378.61975,0.47175,37.96025,103.9075
5,11.75,0.225975,10.34175,1.08425,-17.824375,-17.2322,-1.0296,-0.0392249999999997,2.2199,0.0575000000000001,11.839,21.03675,99.7775,378.423625,0.5645,49.3765,95.955
5,12.25,0.2752,10.3975,1.05675,-16.8344,-16.6977,-0.95505,7.073925,6.81605,-0.0352,12.1295,20.426,99.7775,378.351225,0.698,43.7445,90.98
5,12.75,0.31365,10.08,1.280775,-17.7398,-16.9141,-1.1481,8.767375,1.524275,-0.0657,12.4895,21.834,99.7775,377.787675,0.69725,41.86025,80.78
5,13.25,0.289225,9.9325,1.29715,-15.8766,-15.68,-1.029,1.73985,6.1326,-0.0838,12.696,21.31975,99.7,377.341,0.6945,35.3775,74.52
5,13.75,0.250525,9.98875,1.26085,-16.4594,-16.275,-0.802875,1.35575,2.354775,0.1101,12.7295,21.81675,99.7,377.691,0.60725,38.26275,76.865
5,14.25,0.311225,10.03325,1.39745,-14.9168,-14.978975,-0.94835,7.965,-0.666,-0.0950999999999999,12.75275,21.796,99.7775,377.73225,0.59725,38.32025,82.87
5,14.75,0.351825,10.22675,1.409075,-12.481375,-12.07,-0.947975,-2.50694999999999,-0.39525,0.0135000000000001,12.79475,21.0115,99.7775,377.695,0.59,32.07425,60.11375
5,15.25,0.31495,10.28625,1.333975,-12.612875,-12.61255,-0.8563,-2.702225,0.0807000000000005,-0.0748999999999999,12.7647,22.81025,99.78,376.940625,0.638,24.58975,61.32
5,15.75,0.254675,10.1325,1.2029,-10.379875,-10.895675,-0.918,4.08015,0.61475,-0.512125,12.769,22.97275,99.78,376.727,0.59725,22.54325,54.694
5,16.25,0.2831,9.988,1.3094,-9.2354,-10.33525,-0.874725,-9.6509,-0.39875,-0.400075,12.8098,23.15825,99.78,376.74735,0.6245,7.794125,47.2525
5,16.75,0.26925,9.879,1.155975,-7.374,-7.735,-0.7994,-21.5119,0.053,-0.3381,12.8242,22.597,99.78,376.668225,0.6445,6.88065,37.535
5,17.25,0.2492,9.76725,1.105775,-4.725,-4.879,-0.264,-49.48525,-7.680625,-0.310575,12.737175,22.688,99.8,377.58,0.61175,-1.76935,27.5335
5,17.75,0.157,9.64,0.912,-3.3175,-3.4888,-0.2048,-52.169,-2.708775,-0.595225,12.62905,23.5725,99.8,378.4992,0.58725,-20.01525,13.03175
5,18.25,0.132025,9.513,0.904725,-1.416625,-1.761475,0.0166000000000001,-66.23855,-8.9384,-0.942275,12.520375,25.46675,99.8,379.993775,0.56,-54.527,0
5,18.75,0.0898,8.848,0.76895,0.629125,-0.370325,0.1421,-71.327025,-16.8262,-1.298225,12.420675,28.23875,99.88,382.529775,0.5145,-74.1125,0
5,19.25,0.076,8.11725,0.79225,1.7993,0.1244,0.09575,-58.389,-13.503675,-1.761525,12.31955,31.971,99.88,385.03115,0.46,-85.4025,-0.0538
5,19.75,0.068,7.64425,0.69635,1.868075,0.16,-0.0284,-67.871,-9.22205,-2.417625,12.283325,33.13075,99.88,387.47455,0.44725,-84.2,-0.273275
5,20.25,0.05995,7.55325,0.70015,1.54545,0.11845,-0.24545,-57.96505,-9.203175,-3.79215,12.247575,35.67075,99.9,389.5649,0.39725,-80.175,-0.280425
5,20.75,0.06005,7.01725,0.7223,1.7475,0.0647,-0.419,-66.77545,-13.28955,-5.442675,12.152,35.8515,99.9,389.94245,0.3945,-79.685,-0.290575
5,21.25,0.051,6.87405,0.6912,1.6884,0.0738,-0.8782,-66.289,-7.533775,-6.1097,12.06025,38.785,99.9,390.8667,0.3645,-77.6825,-0.279825
5,21.75,0.0529,6.4915,0.681975,1.571275,0.193,-0.9588,-70.30065,-7.83325,-6.51115,11.9685,39.20275,99.9,391.612,0.34,-79.855,-0.292025
5,22.25,0.0685,6.427,0.7217,1.4905,0.09,-1.037975,-63.691375,-11.5441,-6.8381,11.87325,41.1725,99.9,392.0479,0.31,-79.9375,-0.258
5,22.75,0.043225,5.952525,0.7207,1.5662,0.00642499999999998,-0.796375,-67.238875,-7.6681,-7.4875,11.7095,42.39725,99.9,393.16495,0.30725,-76.91,-0.252
5,23.25,0.058775,5.947675,0.76425,1.368625,0.1827,-0.712875,-71.55215,-13.7535,-8.02,11.638,45.208,99.9,393.5324,0.29725,-76.3025,-0.254
5,23.75,0.054475,5.550225,0.74545,1.208225,0.14545,-1.0478,-71.112975,-8.6715,-8.4905,11.6232,45.7735,99.8775,395.1505,0.29,-76.175,-0.252
6,0.25,0.021725,11.61225,0.63645,1.498425,-0.6875,-2.307575,-55.098875,-6.7996,-5.107825,15.792,55.827,99.7975,394.2129,0.439,-69.18775,-0.2871
6,0.75,0.0281,11.36575,0.477,1.3976,-0.46455,-2.436,-54.731425,-8.8834,-5.36095,15.691,54.93125,99.8,393.81435,0.39,-66.908,-0.293275
6,1.25,0.023725,11.25575,0.547825,2.312525,0.0203000000000001,-1.90965,-50.739075,-6.64,-5.55665,15.566,56.55075,99.8,391.915,0.38725,-68.739,-0.27055
6,1.75,0.0407,10.95675,0.38505,1.7711,-0.0358,-2.4287,-62.5305,-7.522,-5.695575,15.431,58.6175,99.8,390.5245,0.38725,-68.41775,-0.27465
6,2.25,0.045,10.8365,0.4789,1.754,0.0819250000000001,-2.78275,-54.99,-7.4484,-5.94135,15.312,58.33925,99.8975,390.79665,0.37175,-71.11,-0.2631
6,2.75,0.0398,10.8255,0.422225,2.24995,-1.18945,-2.8912,-51.684,-6.909775,-6.299425,15.193,59.6535,99.995,392.52425,0.3745,-70.15025,-0.26955
6,3.25,0.038775,10.65925,0.50135,1.9555,-0.017,-1.8498,-55.0096,-8.0152,-6.46055,15.076,60.79025,99.9925,392.952525,0.35725,-69.478,-0.270275
6,3.75,0.032,10.35925,0.467,1.77975,-0.246525,-3.06145,-54.4496,-7.65315,-6.5874,14.969,61.9325,99.9925,392.8592,0.35,-69.8855,-0.258
6,4.25,0.0295,10.35225,0.4696,1.781,-0.292,-2.2325,-49.393,-10.59975,-6.560025,14.936,60.49975,99.995,393.49905,0.33725,-69.08275,0
6,4.75,0.0298,10.609,0.54335,0.3145,-0.2088,-3.0995,-49.7349,-8.667,-6.830775,14.912,59.6785,99.995,393.108,0.33725,-56.146,0
6,5.25,0.05575,11.1315,0.43025,-3.7454,-2.583225,-4.0981,-39.219875,-13.717875,-7.000775,14.87,58.92125,99.9,392.1957,0.34725,-35.87925,4.9075
6,5.75,0.05875,11.8375,0.44125,-9.167325,-6.0439,-7.1628,-18.97275,-12.995025,-6.89235,14.835,58.371,99.9,389.0977,0.37725,-6.49335,13.1525
6,6.25,0.11,12.55975,0.48975,-14.445375,-12.03825,-6.58825,-17.3024,-5.87185,-6.4254,14.786,56.21825,99.9,387.052,0.38725,3.768375,24.92175
6,6.75,0.149525,13.47975,0.5346,-20.9923,-15.61755,-9.16305,-7.4735,-4.63155,-5.503025,14.751,53.85025,99.8975,382.7256,0.4,10.526,35.7175
6,7.25,0.17825,13.7025,0.57985,-21.46305,-17.75575,-7.786825,-4.141,1.16545,-3.9603,14.761,51.6305,99.8975,377.862775,0.48975,18.68275,47.7255
6,7.75,0.193175,14.32425,0.773475,-20.2085,-17.6415,-5.835,-3.478475,0.53645,-2.9546,14.801,46.6965,99.8975,375.1458,0.60175,17.05825,56.2195
6,8.25,0.20805,15.134,0.7686,-23.1564,-20.97025,-5.0334,-6.90055,6.803,-1.7699,14.875,42.3375,99.8975,373.044925,0.61175,20.65525,64.71
6,8.75,0.22525,15.35425,0.778375,-24.60165,-23.0836,-4.370875,2.5905,12.972475,-1.182525,15.05225,38.0525,99.9,370.7157,0.67725,31.693,73.0675
6,9.25,0.197025,15.58625,0.836075,-23.9121,-22.9547,-3.434825,-0.0942750000000007,12.8874,-0.6403,15.1625,36.1105,99.9,370.6572,0.70175,34.325,89.11
6,9.75,0.1656,15.889,0.786825,-22.889625,-21.939125,-3.437425,3.66,17.960375,-0.134175,15.30775,34.95625,99.9,370.303,0.69175,34.568,97.6
6,10.25,0.140725,15.9245,0.946025,-23.16475,-22.6445,-2.1272,14.1886,30.902,0.2668,15.491,34.21725,99.9,370.032,0.7,49.724,113.935
6,10.75,0.19875,16.34075,0.993825,-23.48085,-23.261,-1.864225,12.72575,13.8796,0.96525,15.6905,33.040025,99.8975,369.17275,0.83875,52.60575,106.6075
6,11.25,0.255,16.459,1.04255,-22.77005,-23.12385,-1.51555,11.974275,39.0178,1.500225,15.8515,31.39925,99.9,370.048675,0.95975,55.4325,128.5275
6,11.75,0.213425,16.15475,0.9806,-24.233425,-23.493725,-1.4494,1.1475,21.5585,1.7878,15.842,29.16825,99.8975,369.9805,1.28725,49.593,116.155
6,12.25,0.249125,16.4875,1.06245,-22.457,-21.8908,-1.5133,-16.73345,42.67095,2.069925,16.135,29.17025,99.8975,369.644325,1.23325,64.817725,117.4475
6,12.75,0.2646,16.659,0.991025,-21.5776,-21.365275,-1.5263,-5.692875,12.6215,2.29555,16.486,28.56575,99.895,369.8555,1.80375,41.817,101.7425
6,13.25,0.242075,16.278,0.887125,-21.274625,-21.059375,-0.959,7.86595,37.325625,2.7411,16.938,28.3145,99.895,369.102625,1.64725,52.217,130.4725
6,13.75,0.2965,16.401775,1.1693,-20.4005,-20.3165,-1.3785,0.773425,28.9715,3.012525,17.305,27.55325,99.7975,369.5534,1.758,38.07275,102.2075
6,14.25,0.29075,16.462775,1.115525,-19.7905,-19.7138,-1.30175,-2.059875,35.43665,2.891775,17.42625,27.808,99.7,369.05955,1.6325,39.083,89.3025
6,14.75,0.321,16.308025,1.22295,-19.7032,-19.34875,-1.2164,-9.852875,31.5873,2.78455,17.52375,29.43675,99.7,369.299425,1.39725,37.8575,84.345
6,15.25,0.3083,16.28225,1.09785,-16.594,-16.143125,-1.56795,-10.265925,19.284875,2.441175,17.56625,29.73,99.6975,369.094075,1.2535,11.1619,65.135
6,15.75,0.2175,16.04525,1.1958,-15.07485,-15.075,-0.72085,-7.82975,30.7032,2.450725,17.585,29.73125,99.6975,368.9651,1.27875,0.220950000000003,29.53925
6,16.25,0.211325,15.978475,1.086075,-12.556025,-12.45,-0.613375,-19.70325,8.88665,2.371625,17.645,29.7945,99.795,368.156175,1.20425,-21.7705,39.635
6,16.75,0.22425,15.679,0.92025,-10.9892,-10.912275,-0.8654,-26.845325,11.829,2.30875,17.69625,30.148,99.795,369.06925,1.2745,2.36505,38.43
6,17.25,0.1604,15.6125,0.856375,-7.7656,-7.7447,-0.66885,-34.2558,2.104375,2.000725,17.70875,30.02775,99.795,370.20395,1.2745,-13.7085,27.2285
6,17.75,0.1594,15.67475,0.659275,-5.73975,-5.363275,-0.7627,-34.47785,-0.8344,1.6845,17.7,30.4595,99.7975,370.8845,1.05075,-15.5885,17.59
6,18.25,0.0978,15.34,0.53825,-2.1971,-2.70175,-0.48175,-46.5691,-22.7609,1.462975,17.68625,33.347025,99.8975,372.9811,0.7945,-23.293,8.57
6,18.75,0.05565,14.98175,0.445525,-0.2815,-1.051275,-0.092875,-59.56245,-9.45005,1.006075,17.67125,37.5185,99.9,374.7974,0.729,-45.6975,0
6,19.25,0.0503,14.4525,0.60175,2.3515,0.00255000000000001,0.1792,-47.718,-16.8332,0.788925,17.43,40.40575,99.9,378.6983,0.688,-70.55,0
6,19.75,0.04525,14.14525,0.5828,3.689,-0.0455749999999999,0.0688,-53.407575,-19.432625,0.100175,17.17125,43.64525,99.9,383.105225,0.6735,-72.21,-0.1422
6,20.25,0.032,13.63075,0.6227,3.3464,0.121475,-0.3374,-55.27715,-10.213,-0.530675,16.975,43.5225,99.9,384.4827,0.6945,-69.205,-0.3271
6,20.75,0.042725,13.33075,0.710775,3.06,0.052,-0.7565,-54.466775,-11.5,-1.3839,16.77875,44.38725,99.9,386.2185,0.709,-66.98025,-0.3251
6,21.25,0.025725,13.09,0.537525,2.5465,0.14185,-0.9031,-49.126975,-11.158625,-2.0154,16.6025,46.204,99.9,388.90975,0.66725,-68.5045,-0.31505
6,21.75,0.04825,12.96175,0.67635,1.947925,0.04395,-1.28895,-46.89425,-9.7786,-2.611,16.588125,47.35275,99.8,389.887,0.6145,-70.27575,-0.31555
