DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
3,10.75,376.86,6.433,-10.955,206.49,92.63,1.8595,0.5605,0.954,1.0995,0.65,100,48.809,11.9065,6.745,12.219,0.581,9.14,9.525,1264.6,708.325,70.9455,278.66,385.98
3,11.25,376.92,6.612,-11.433,226.08,112.325,1.8705,0.578,0.982,1.145,0.666,99.999,46.209,12.67,7.5,13.082,0.633,9.13,9.516,1355.35,743,74.0075,282.885,390.955
3,11.75,376.355,6.829,-11.182,241.555,116.91,1.9085,0.595,1.0065,1.187,0.685,99.9675,44.15,13.6295,8.365,13.5535,0.6355,9.16,9.525,1387.35,775.4,76.2195,291.38,393.285
3,12.25,375.725,6.684,-11.471,240.47,125.71,1.9685,0.605,1.0675,1.1745,0.6895,99.9255,42.618,14.4965,8.905,14.0155,0.6305,9.23,9.555,1410.4,774.86,75.0325,291.58,394.895
3,12.75,374.71,6.663,-11.5165,239.08,127.72,1.99,0.59,1.041,1.244,0.677,99.8785,40.6785,14.789,9.425,14.667,0.619,9.25,9.585,1381.2,754.49,76.234,292.21,399.18
3,13.25,374.97,6.67,-10.117,232.64,124.44,2.0125,0.6035,1.054,1.281,0.691,99.823,40.025,15.0865,9.82,15.358,0.605,9.29,9.625,1351,750.22,75.4585,297.91,401.88
3,13.75,374.525,6.963,-10.272,205.39,125.15,1.962,0.5995,1.0525,1.2565,0.7055,99.784,39.582,15.4635,10.295,15.514,0.567,9.3,9.597,1257,703.6,72.5705,296.95,399.225
3,14.25,374.52,6.688,-9.732,180.74,114.96,1.993,0.584,1.049,1.214,0.682,99.7595,38.0595,15.633,10.64,15.666,0.504,9.3175,9.632,1165.55,624.805,69.6075,304.115,399.845
3,14.75,375.545,6.603,-7.498,160.665,116.05,2.0045,0.619,1.062,1.222,0.678,99.76,37.6755,15.668,10.875,16.187,0.454,9.38,9.65,1064.8,584.53,65.4145,300.105,399.775
3,15.25,374.87,6.817,-7.677,107.295,111.375,1.9025,0.5875,1.0195,1.1715,0.6605,99.754,38.0185,15.6625,10.71,16.1845,0.362,9.45,9.697,894.5,502.24,59.0615,300.705,398.47
3,15.75,374.56,6.985,-6.101,66.073,101.19,1.9115,0.5725,0.997,1.109,0.629,99.729,37.687,15.61,10.53,16.466,0.292,9.49,9.66,764.5,422.22,51.631,299.61,394.35
3,16.25,373.76,6.9695,-5.235,26.121,88.344,1.873,0.5355,0.944,1.0705,0.6045,99.729,38.289,15.4375,10.575,16.0985,0.2355,9.53,9.66,578.885,316.49,43.439,296.805,389.165
3,16.75,374.75,7.058,-4.149,0.4815,75.331,1.7925,0.5145,0.8805,1.04,0.576,99.72,39.113,15.1975,10.295,15.981,0.2075,9.58,9.68,363.115,239.38,34.6575,292.08,385.605
3,17.25,375.99,7.246,-1.258,-16.89,63.188,1.653,0.462,0.8095,0.924,0.5195,99.73,40.6065,14.821,9.74,15.769,0.2135,9.583,9.72,225,131.71,23.3925,293.365,380.61
3,17.75,376.69,7.42,0.785,-33.065,38.516,1.385,0.376,0.656,0.72,0.416,99.744,43.459,14.242,8.875,15.284,0.2895,9.59,9.874,96.197,41.68,11.0585,285.635,374.91
3,18.25,378.38,7.3255,2.092,-31.54,19.391,1.189,0.288,0.489,0.5705,0.328,99.759,48.984,12.9175,7.35,14.4565,0.3565,9.59,9.885,5.696,6.877,3.5725,280.88,368.575
3,18.75,378.43,7.046,1.654,-21.632,9.9175,1.084,0.209,0.396,0.452,0.254,99.775,52.616,12.387,6.22,14.05,0.347,9.6,9.895,0,-2.3945,2.3995,279.8,362.895
3,19.25,376.08,7.06,0.657,-22.726,6.6,1.046,0.2145,0.393,0.4125,0.2465,99.804,56.976,11.6525,5.45,13.287,0.343,9.62,9.895,0,-2.838,2.5085,281.895,358.095
3,19.75,376.77,7.3565,0.619,-26.58,5.0015,1.154,0.2125,0.3915,0.435,0.2405,99.804,58.721,10.96,4.89,12.902,0.3535,9.64,9.905,0,-2.754,2.518,277.42,356.76
3,20.25,376.25,7.372,0.484,-24.246,6.2675,1.12,0.232,0.409,0.463,0.262,99.81,60.871,10.49,4.34,12.46,0.327,9.64,9.895,0,-2.731,2.559,275.4,355.45
3,20.75,377.73,7.1705,0.659,-23.403,4.7385,1.134,0.227,0.413,0.456,0.277,99.833,63.058,10.192,4.01,12.068,0.343,9.64,9.9,0,-2.445,2.545,279.29,354.71
3,21.25,377.91,6.647,0.507,-24.937,4.703,1.08,0.2355,0.42,0.501,0.2765,99.852,65.27,9.88,4.03,11.799,0.317,9.65,9.92,0,-2.367,2.474,277.74,353.27
3,21.75,379.375,6.679,0.712,-28.7215,5.738,1.135,0.275,0.483,0.554,0.319,99.865,65.971,9.504,3.64,11.493,0.323,9.64,9.93,0,-2.197,2.469,281.64,352.725
3,22.25,379.14,6.838,0.688,-27.467,4.821,1.093,0.259,0.4705,0.5265,0.3005,99.856,66.912,9.19,3.55,11.263,0.315,9.61,9.95,0,-2.312,2.521,274.99,349.99
3,22.75,379.555,6.414,0.4515,-28.584,3.529,1.095,0.2505,0.462,0.519,0.293,99.858,68.17,8.86,3.32,10.882,0.322,9.61,9.95,0,-2.336,2.46,273.56,348.24
3,23.25,380.83,6.557,0.596,-26.32,4.381,1.172,0.264,0.462,0.516,0.299,99.873,70.176,8.51,2.96,10.486,0.313,9.58,9.94,0,-2.247,2.572,270.66,346.42
3,23.75,381.33,6.7725,0.614,-25.8625,4.385,1.26,0.284,0.488,0.537,0.331,99.873,71.258,8.021,2.82,10.21,0.307,9.565,9.8675,0,-2.237,2.479,271.91,346.025
4,0.25,380.125,10.571,1.0735,-31.195,6.073,1.235,0.2735,0.499,0.495,0.319,99.704,77.906,12.703,3.29,15.0755,0.318,12.6665,12.3185,0,-2.0385,2.1875,306.605,368.745
4,0.75,382.59,10.287,1.209,-26.896,5.098,1.18,0.2485,0.461,0.504,0.2985,99.679,79.345,12.237,2.91,14.2895,0.3075,12.61,12.3185,0,-1.9475,2.1385,305.385,368.13
4,1.25,381.03,10.652,1.3615,-29.57,5.622,1.207,0.269,0.4915,0.535,0.32,99.657,80.197,11.9655,2.56,14.008,0.291,12.605,12.257,0,-1.864,2.2135,305.23,366.595
4,1.75,382.19,10.662,1.323,-28.954,5.466,1.169,0.262,0.4675,0.527,0.3255,99.65,80.592,11.682,2.33,13.852,0.2765,12.555,12.292,0,-1.895,2.2425,302.11,365.38
4,2.25,383.475,10.46,1.001,-25.819,4.4665,1.2045,0.2645,0.463,0.503,0.3,99.636,82.942,11.6665,2.19,13.814,0.302,12.5255,12.2905,0,-1.8845,2.231,300.61,363.24
4,2.75,383.695,10.635,0.937,-25.165,3.912,1.096,0.245,0.46,0.4975,0.305,99.6475,84.343,11.545,1.95,13.8165,0.29,12.504,12.272,0,-1.885,2.254,302.125,360.54
4,3.25,384.16,10.5685,0.956,-25.219,2.9,1.061,0.23,0.43,0.476,0.289,99.6525,85.8565,11.16,1.725,13.632,0.296,12.4925,12.2535,0,-1.934,2.2045,300.525,359.98
4,3.75,386.4,10.4895,0.587,-17.294,2.733,0.987,0.223,0.4285,0.467,0.286,99.6835,86.0035,10.746,1.54,13.287,0.2925,12.4875,12.252,0,-1.7935,2.3015,298.86,358.77
4,4.25,385.08,10.521,0.727,-18.84,2.803,1.0135,0.205,0.442,0.464,0.268,99.684,87.7665,10.274,1.435,12.76,0.281,12.48,12.2505,0,-1.836,2.3035,299.49,358.29
4,4.75,386.76,10.209,0.855,-15.603,1.55,1.0275,0.199,0.394,0.4365,0.244,99.6975,89.778,10.07,1.315,12.287,0.2775,12.475,12.2505,0,-1.7925,2.271,299.43,357.29
4,5.25,385.77,9.959,0.695,-15.649,2.118,0.959,0.169,0.395,0.4215,0.2305,99.7235,90.569,9.935,1.115,12.1635,0.277,12.459,12.225,0,-1.1915,2.3945,302.27,355.445
4,5.75,388.08,10.062,0.679,-13.19,1.533,1.0135,0.2005,0.382,0.427,0.245,99.7255,90.5405,9.625,1.1,11.79,0.272,12.445,12.207,6.432,3.756,3.198,301.095,355.38
4,6.25,388.315,10.209,0.697,-10.383,5.318,1.01,0.189,0.397,0.48,0.27,99.7385,91.379,9.735,1.17,11.918,0.25,12.4275,12.182,62.64,41.0795,11.1625,301.905,358.615
4,6.75,386.54,10.4215,-0.401,-4.731,17.097,1.0665,0.2335,0.446,0.494,0.296,99.744,89.495,10.3595,1.4,12.8175,0.288,12.4115,12.169,190.5,114.31,23.8275,308.01,363.285
4,7.25,385.38,10.612,-1.927,8.237,40.241,1.191,0.303,0.5435,0.594,0.351,99.7555,83.6725,11.6945,2.44,13.3595,0.317,12.3965,12.147,357,214.925,38.6485,307.345,368.21
4,7.75,383.66,10.7295,-6.217,39.028,65.8145,1.2905,0.3665,0.652,0.716,0.431,99.7545,74.351,13.3335,3.97,14.624,0.336,12.37,12.122,550,329.975,46.002,307.865,377.24
4,8.25,381.66,10.8275,-8.59,68.702,87.527,1.5285,0.454,0.7995,0.8605,0.513,99.757,67.953,14.876,5.35,15.48,0.387,12.37,12.082,747.5,428.625,53.867,307.655,385.105
4,8.75,378.66,10.609,-11.136,102.36,107.65,1.641,0.474,0.836,0.933,0.5545,99.7625,62.553,15.5005,6.36,16.407,0.431,12.35,12.057,952.5,533.28,62.05,310.15,390.19
4,9.25,378.31,10.5775,-11.6735,123.365,128.845,1.7575,0.5035,0.9,1.017,0.577,99.759,58.082,16.3825,7.61,17.299,0.474,12.36,12.027,1120,619.55,67.0855,317.525,394.975
4,9.75,376.56,10.529,-14.3645,139.22,155.93,1.706,0.511,0.931,1.023,0.5905,99.762,53.932,17.2695,8.98,17.914,0.517,12.355,12,1263.8,700.97,72.899,320.7,400.62
4,10.25,375.4,10.714,-13.63,169.685,174.27,1.798,0.536,0.953,1.09,0.623,99.763,50.71,18.18,10.175,18.759,0.564,12.383,11.974,1390,752.34,78.541,323.46,406.28
4,10.75,374.57,9.988,-15.3845,196.78,183.125,1.8015,0.53,0.9645,1.111,0.6295,99.7585,47.5055,19.155,11.21,19.419,0.587,12.385,11.96,1480,795.32,79.555,329.14,409.57
4,11.25,372.645,9.9615,-14.372,193.75,185.77,1.764,0.538,0.9725,1.1525,0.63,99.745,44.51,19.625,12.335,19.988,0.6035,12.39,11.98,1529.5,791.625,81.042,334.03,413.97
4,11.75,371.8,10.272,-14.542,209.06,199.19,1.791,0.531,1.008,1.198,0.6405,99.723,42.8125,20.1855,12.95,20.2255,0.6185,12.387,11.994,1576,846.57,83.927,336.06,416.64
4,12.25,371.025,10.138,-14.87,219.46,210.96,1.882,0.568,1.0265,1.19,0.655,99.71,40.7935,20.4,13.76,20.4845,0.609,12.41,12.01,1586.5,849.85,83.248,338,419.08
4,12.75,371.23,9.9515,-14.486,202.93,210.14,1.931,0.571,1.07,1.2175,0.647,99.671,39.052,20.7415,14.065,21.0795,0.5925,12.453,12.057,1492,802.48,81.428,336.27,422.75
4,13.25,369.82,10.1255,-13.818,199.355,202.51,1.966,0.583,1.0515,1.193,0.6505,99.639,37.908,20.9665,14.97,21.3705,0.585,12.5,12.057,1514.5,813.38,82.489,339.83,422.83
4,13.75,370.22,9.985,-12.1965,169.08,191.03,1.9615,0.5855,1.045,1.218,0.66,99.631,36.7945,21.1855,15.425,21.651,0.534,12.54,12.057,1412.5,731.985,79.652,339.33,423.81
4,14.25,368.65,9.7365,-12.92,153.07,191.65,1.8435,0.5745,1.064,1.216,0.654,99.609,36.698,21.174,15.645,21.7345,0.499,12.56,12.044,1302,683.19,75.37,339.46,422.55
4,14.75,368.7,9.6185,-10.6635,138.85,191.93,1.89,0.551,1.039,1.165,0.638,99.542,35.5845,21.325,15.705,21.8305,0.473,12.592,12.047,1254,650.29,74.967,338.93,421.975
4,15.25,368.82,9.419,-9.933,106.39,175.08,1.941,0.553,1.0015,1.197,0.6385,99.5215,35.9725,21.223,16.22,22.161,0.394,12.635,12.044,1123,555.9,70.221,338.885,420.505
4,15.75,367.88,9.649,-7.428,66.426,153.31,1.895,0.553,0.9915,1.1265,0.615,99.52,37.0895,21.3865,15.945,22.31,0.323,12.698,12.1,967.925,478.355,60.597,336.225,419.815
4,16.25,367.37,9.7415,-6.843,35.3005,139.72,1.787,0.52,0.903,1.0445,0.564,99.5135,37.0325,21.305,15.645,22.275,0.265,12.73,12.1,779,382.57,50.4965,335.245,417.04
4,16.75,367.425,9.6085,-5.1955,5.3305,109.485,1.69,0.491,0.826,0.989,0.554,99.5155,37.212,20.99,15.355,22.307,0.229,12.75,12.2,594.335,304.615,40.619,329.47,413.835
4,17.25,370.03,9.642,-3.2265,-13.324,86.613,1.513,0.437,0.743,0.852,0.473,99.527,39.0825,20.504,14.45,21.7485,0.238,12.78,12.2,414,206.815,30.2295,325.945,409.4
4,17.75,369.5,9.876,-0.7,-27.7,62.426,1.3775,0.384,0.632,0.714,0.411,99.5245,42.2775,19.6525,12.915,20.8735,0.2985,12.79,12.2,242,117.815,20.1995,322.36,403.59
4,18.25,370.915,9.9735,0.9275,-27.829,31.683,1.1895,0.2715,0.516,0.535,0.335,99.5595,47.2245,18.995,10.935,20.3405,0.376,12.81,12.3,99,44.1325,10.6,318.745,397.04
4,18.75,371.765,10.2845,2.118,-25.071,12.2185,1.1235,0.201,0.3755,0.3985,0.2345,99.572,55.2425,17.554,8.83,19.623,0.425,12.835,12.3,0,3.749,2.9945,312.895,390.69
4,19.25,375.02,10.4,1.918,-18.705,7.0995,1.136,0.198,0.376,0.4035,0.2375,99.5795,60.2055,16.1,7.21,18.856,0.405,12.84,12.3,0,-2.688,2.1775,314.375,385.845
4,19.75,375.4,10.4295,0.98,-22.907,7.214,1.084,0.217,0.4025,0.419,0.253,99.614,63.424,15.5895,6.18,18.298,0.38,12.818,12.3,0,-2.8175,2.3765,311.17,382.795
4,20.25,376.87,10.572,1.3305,-26.734,8.261,1.155,0.245,0.4155,0.4555,0.261,99.6265,66.1755,15.28,5.315,17.747,0.367,12.81,12.31,0,-2.3755,2.591,309.5,380.135
4,20.75,378.17,10.454,1.171,-32.5585,6.843,1.2,0.271,0.4695,0.512,0.286,99.639,68.2845,15.1125,5.3,17.23,0.352,12.81,12.33,0,-2.335,2.5925,310.14,378.96
4,21.25,380.07,10.444,1.282,-31.1905,8.128,1.156,0.268,0.4615,0.488,0.2855,99.655,69.8385,14.775,4.635,16.869,0.342,12.77,12.347,0,-2.21,2.563,309.11,376.09
4,21.75,380.07,10.847,1.334,-30.539,6.977,1.182,0.246,0.467,0.508,0.284,99.696,70.9775,14.545,4.33,16.433,0.316,12.8,12.36,0,-2.172,2.541,307.99,375.5
4,22.25,377.395,10.701,1.432,-33.3255,7.957,1.1205,0.27,0.5125,0.514,0.3285,99.694,71.647,14.185,4.31,16.409,0.322,12.7775,12.425,0,-2.153,2.487,309.69,373.28
4,22.75,377.77,10.6605,1.485,-32.886,7.793,1.161,0.2745,0.494,0.52,0.311,99.7,73.437,13.6555,4.02,15.99,0.3105,12.78,12.437,0,-1.908,2.389,308.96,372.26
4,23.25,378.5,10.739,1.511,-32.482,6.5605,1.205,0.248,0.475,0.488,0.31,99.695,75.314,13.2785,3.68,15.641,0.311,12.7615,12.4185,0,-2.011,2.417,310.03,370.45
4,23.75,378.97,10.757,1.299,-29.1285,5.356,1.235,0.263,0.503,0.518,0.309,99.7025,76.253,13.0465,3.42,15.476,0.318,12.744,12.4185,0,-2.1235,2.3665,307.63,369.31
5,0.25,380.2,13.8355,1.951,-18.028,3.3865,0.974,0.189,0.358,0.41,0.236,99.731,92.4085,15.8935,1.285,18.2635,0.3,15.4815,14.9805,0,-1.5405,2.2835,331.715,388.065
5,0.75,380.79,13.9355,1.397,-16.944,3.107,0.9925,0.1895,0.369,0.416,0.241,99.722,92.429,15.6615,1.335,18.268,0.3,15.485,14.9755,0,-1.523,2.299,330.52,387.73
5,1.25,381.88,13.772,1.723,-16.3065,2.867,0.951,0.183,0.374,0.4165,0.229,99.697,92.8375,15.455,1.23,17.78,0.289,15.4575,14.972,0,-1.6015,2.1245,326.63,387.24
5,1.75,383.87,13.399,1.6475,-14.728,2.412,0.957,0.169,0.362,0.4035,0.2225,99.697,93.796,15.3035,1.065,17.764,0.276,15.4675,14.9635,0,-1.615,2.087,327.58,384.565
5,2.25,386.46,13.745,1.655,-16.659,1.46,0.9115,0.165,0.3445,0.3935,0.217,99.667,94.521,15.0535,0.805,17.0715,0.282,15.4265,14.917,0,-1.574,2.0625,326.775,383.245
5,2.75,385.29,13.526,1.5865,-13.03,2.1065,0.862,0.16,0.339,0.392,0.211,99.663,95.2035,14.6715,0.785,16.5365,0.282,15.4105,14.9035,0,-1.634,2.1465,326.535,381.41
5,3.25,386.435,13.518,1.328,-14.3365,2.365,0.876,0.1575,0.3365,0.381,0.2135,99.696,96.0595,14.469,0.66,16.305,0.2775,15.42,14.8935,0,-1.572,2.1155,329.775,381.18
5,3.75,385.08,13.189,1.4215,-14.6,1.118,0.945,0.167,0.343,0.393,0.216,99.692,96.2645,14.3805,0.64,16.245,0.278,15.4,14.8885,0,-1.4665,2.122,330.705,380.4
5,4.25,387.39,12.8725,1.588,-14.157,1.8985,0.91,0.164,0.354,0.402,0.231,99.673,96.7805,14.311,0.57,16.08,0.292,15.4,14.8835,0,-1.5495,2.0985,333.275,379.93
5,4.75,387.17,12.8415,1.447,-12.098,1.224,0.994,0.155,0.361,0.412,0.224,99.6725,96.588,14.0225,0.53,15.9585,0.261,15.3585,14.8785,0,-1.1505,2.2365,331.7,378.605
5,5.25,389.825,12.757,1.377,-11.592,1.3895,0.998,0.151,0.355,0.391,0.212,99.71,97.1485,13.77,0.47,15.667,0.262,15.319,14.89,11.745,5.0505,3.3045,329.515,377.945
5,5.75,389.67,12.9485,1.223,-9.708,4.632,0.992,0.186,0.3605,0.4325,0.241,99.743,97.1425,13.7765,0.5,15.394,0.2415,15.3,14.9,73,41.629,10.7495,330.42,378.125
5,6.25,386.09,13.22,0.107,-5.341,15.354,1.016,0.226,0.412,0.4785,0.2655,99.753,96.1205,14.3655,0.64,15.7,0.267,15.3,14.8525,203,115.19,24.3425,326.915,381.88
5,6.75,382.86,13.305,-2.496,3.744,38.277,1.131,0.286,0.465,0.565,0.335,99.777,93.059,14.8535,1.07,16.487,0.306,15.254,14.839,356.05,214.205,34.8815,325.58,387.8
5,7.25,378.195,13.8485,-5.245,25.7415,65.5795,1.163,0.3245,0.55,0.621,0.392,99.806,88.563,15.959,2.14,17.495,0.335,15.234,14.825,535,303.98,44.7265,327.315,397.355
5,7.75,374.525,14.154,-9.021,51.732,91.733,1.249,0.376,0.639,0.695,0.424,99.83,82.036,17.277,3.555,18.677,0.371,15.2415,14.8185,739.625,418.225,55.2275,328,403.005
5,8.25,369.55,14.507,-12.1895,84.096,123.965,1.3445,0.403,0.6845,0.7755,0.4685,99.826,75.5905,18.4395,5.485,19.4515,0.4225,15.206,14.8085,921,520.005,65.2235,331.575,408.59
5,8.75,366.24,14.442,-14.063,101.44,145.91,1.465,0.434,0.766,0.8715,0.509,99.834,71.786,19.5055,6.455,20.2545,0.444,15.234,14.7985,1100.5,611.795,72.079,333.15,416.135
5,9.25,364.08,14.421,-16.153,122.42,170.505,1.4875,0.4535,0.782,0.9045,0.524,99.832,68.1865,20.1555,7.625,20.962,0.469,15.2365,14.792,1277.5,690.82,75.945,340.995,420.015
5,9.75,363.75,14.348,-17.71,157.37,194.87,1.594,0.478,0.841,0.994,0.5665,99.8335,63.095,20.945,9.105,21.601,0.533,15.231,14.7835,1434,764.035,81.772,339.065,425.09
5,10.25,362.845,14.1445,-18.1165,175.92,218.76,1.5885,0.486,0.892,1.0255,0.589,99.822,59.3185,21.715,10.555,22.479,0.568,15.2175,14.7735,1567,836.62,88.073,339.125,430.155
5,10.75,361.685,14.2005,-19.369,195.71,245.495,1.574,0.477,0.8945,1.0345,0.587,99.8045,57.714,22.1445,11.435,23.02,0.595,15.2,14.767,1619,874.1,91.1545,346.78,433.695
5,11.25,361.12,14.433,-17.9465,194.4,252.48,1.628,0.4865,0.9095,1.055,0.5885,99.786,55.766,22.747,12.515,23.5,0.608,15.2,14.774,1685.55,913.305,93.5525,348.65,438.2
5,11.75,360.31,14.056,-18.6255,208.05,264.235,1.594,0.4895,0.904,1.056,0.574,99.7625,54.4615,23.058,13.14,24.022,0.627,15.269,14.7475,1698.2,914.39,93.378,353.9,440.39
5,12.25,359.58,13.944,-18.148,194.86,267.045,1.7065,0.4975,0.926,1.066,0.6,99.7515,52.4165,23.345,13.775,24.236,0.617,15.2615,14.769,1622,864.7,89.26,356.49,443.47
5,12.75,358.495,13.927,-18.704,186.65,274.16,1.685,0.511,0.9165,1.097,0.603,99.744,51.0645,23.8935,14.41,24.7045,0.5965,15.29,14.8,1608,866.79,90.8795,361.08,445.09
5,13.25,358.73,13.922,-16.8065,174.88,248.39,1.696,0.489,0.933,1.101,0.589,99.726,50.198,24.0395,14.94,24.9,0.568,15.3,14.8,1540,837.69,88.701,361.94,445.74
5,13.75,357.28,13.9285,-15.376,147.32,249.51,1.603,0.495,0.884,1.084,0.572,99.687,50.0955,24.2145,15.615,25.0755,0.5235,15.3,14.804,1463,805.33,86.335,363.305,447.255
5,14.25,356.345,13.989,-15.09,137.27,232.67,1.656,0.486,0.903,1.065,0.571,99.662,49.546,24.4955,15.985,25.152,0.489,15.363,14.827,1363,744.76,83.5455,364.965,446.795
5,14.75,355.575,13.986,-13.875,123.65,223.11,1.598,0.468,0.854,1.037,0.56,99.6355,49.521,24.557,16.25,25.288,0.462,15.405,14.857,1271,641.355,76.356,363.315,445.5
5,15.25,356.1,13.512,-12.513,90.5675,200.6,1.6095,0.469,0.8715,1.001,0.5615,99.6175,48.543,24.69,16.23,25.279,0.3905,15.422,14.884,1153,604.06,69.7055,362.895,443.93
5,15.75,355.07,13.685,-10.255,68.083,181.895,1.599,0.4485,0.824,0.948,0.525,99.6155,49.4,24.33,15.75,25.234,0.339,15.42,14.9,1052,548.895,65.4815,361.075,440.195
5,16.25,355.195,13.586,-9.311,46.996,160.84,1.4695,0.42,0.7815,0.893,0.4895,99.601,50.657,24.3,15.35,25.0305,0.307,15.463,14.9,837,446.275,54.226,354.27,436.06
5,16.75,356.385,13.646,-6.746,19.1765,133.4,1.333,0.388,0.691,0.798,0.446,99.594,51.36,23.839,14.39,24.917,0.257,15.5,14.9,676,342.7,43.9315,354.3,432.83
5,17.25,356.44,13.8715,-4.246,0.587,104.605,1.182,0.34,0.609,0.683,0.4,99.614,54.138,23.29,13.32,24.669,0.22,15.5,14.9,488,267.54,36.198,352.14,429.145
5,17.75,355.92,14.4155,-2.5875,-6.029,72.999,1.099,0.285,0.4935,0.5765,0.3375,99.6055,58.418,22.912,12.23,24.175,0.2355,15.5,14.9,335.06,176.105,28.9905,345.335,426.135
5,18.25,358.03,14.413,0.0025,-12.528,33.992,0.941,0.188,0.359,0.42,0.225,99.603,64.553,22.068,9.26,23.673,0.3085,15.5,14.917,178,91.752,18.269,343.52,420.1
5,18.75,363.74,14.968,1.431,-9.774,13.167,0.796,0.138,0.282,0.332,0.16,99.618,71.542,20.575,6.75,22.571,0.413,15.53,14.937,62.61,29.1415,7.0305,339.99,411.835
5,19.25,367.93,14.796,1.4295,-9.8995,8.773,0.743,0.099,0.249,0.299,0.126,99.632,77.547,19.269,4.795,21.709,0.426,15.55,14.967,0,1.134,1.8445,339.575,404.11
