DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA_1_1_1,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1,TA_1_1_2,SW_OUT,LW_IN,LW_OUT,CO2
1,0.25,1.704,-0.395,12.226275,0.438,2.87275,-8.215,0,0,2.71875,97.925,1.7125,90.82575,-0.92525,1.62625,0.9815,3.3812,2.554,218.455,283.58,433.971
1,0.75,1.294,-0.7075,0.605,0.455,2.7205,-7.2475,0,0,2.70775,97.275,1.8575,90.82575,-0.92375,1.67625,0.9835,3.09253,2.947445,213.4355,280.229,433.94975
1,1.25,1.898,3.6175,1.21,0.435,2.77025,-7.9575,0,0,2.75575,97.1375,1.7775,90.82575,-0.92525,1.63925,0.993,3.470275,2.6705025,219.6435,280.503,435.056
1,1.75,2.502,1.3075,9.08785,0.45725,2.31325,-6.58525,0,0,2.78425,98,1.73,90.801,-0.92225,1.6705,0.983,3.00817,2.66114,208.78,279.041,436.35475
1,2.25,1.332,-1.235,12.517225,0.3295,2.3995,-6.892,0,0,2.4935,97.775,1.59,90.801,-0.9115,1.67625,0.969,2.75383,2.50195,227.669,278.09,435.14175
1,2.75,0.5265,0.395,3.34,0.39,2.3095,-7.315,0,0,2.8,98.0975,1.6,90.801,-0.906,1.66425,0.993,2.7916075,2.688495,215.871,276.826,437.461
1,3.25,0.274,1.23,2.27,0.4655,2.33875,-7.53,0,0,2.826,97.85,1.68,90.7505,-0.903,1.69575,0.98175,2.6673575,2.4999,207.193,275.787,438.962
1,3.75,1.262,1.895,4.03,0.43825,2.306,-5.973,0,0,2.625,97.96,1.75,90.801,-0.90075,1.645,0.97575,2.805155,2.54435,215.80275,279.7145,437.932
1,4.25,1.197,1.09,2.99,0.41675,2.3395,-6.31525,0,0,2.771,97.775,1.7075,90.801,-0.89025,1.64575,0.9685,2.55727,2.25681,216.939,278.443,436.82275
1,4.75,0.84775,-0.3425,16.9356,0.3305,2.14875,-5.8145,0,0,2.93425,96.875,1.63,90.801,-0.89,1.62525,0.95425,2.27873,2.02998,210.619,276.997,440.50675
1,5.25,1.1355,-3.66,3.46,0.34475,2.069,-5.619,0,0,2.7425,97.325,1.62,90.8,-0.8945,1.6245,0.95475,2.22463,2.1999125,210.485,275.76575,443.001
1,5.75,3.62375,1.36,3.21,0.36575,2.20125,-5.574,0,0,2.5175,97.825,1.6075,90.801,-0.89525,1.68125,0.95025,2.535515,2.751095,217.6515,276.5635,440.57075
1,6.25,1.6235,1.62,4.754255,0.429,2.3145,-5.884,0,0,2.69125,97.9,1.7125,90.801,-0.88975,1.6555,0.965,2.6804975,3.0523575,223.5605,278.09875,437.801
1,6.75,2.67,9.73,5.96,0.3575,2.296,-5.599,0,0,2.5875,97.60825,1.5875,90.801,-0.896,1.64975,0.9685,2.6233175,4.49509,215.118,278.25075,439.758
1,7.25,0.44125,9.2325,10.1,0.357,2.16275,-4.976,1.0665,0,2.615,98.075,1.565,90.801,-0.88875,1.72625,0.99675,2.44747,8.41936,201.448,277.846,441.176
1,7.75,-0.04275,20.53,20.8925,0.359,1.76925,-1.426,17.2125,7.34775,2.52375,97.875,1.58,90.801,-0.89225,1.70525,1.0005,2.565265,11.99415,205.2465,279.3115,437.845
1,8.25,-0.046,48.24,40.6875,0.42425,2.1375,7.2,64.035,30.921,2.50175,97.625,1.6525,90.9,-0.89225,1.52425,0.9945,3.2067825,34.7189,212.02,286.75075,436.361
1,8.75,-0.2535,103.72,30.5775,0.461,2.272,25.96,121.2,66.79875,2.66,97.05,1.675,90.95,-0.8945,1.446,0.94825,4.236225,54.2251,222.79725,291.31225,434.917
1,9.25,-0.6385,64.401,30.9875,0.435,2.367,49.60975,194.35,96.29825,2.75325,97.175,1.825,91,-0.895,1.364,0.93325,5.556015,61.23025,226.0295,299.297,432.1625
1,9.75,-0.017,83.31,56.7358,0.403,2.5145,119.9175,393.24,206.3725,3.6785,94.975,2.11,90.95,-0.8565,1.343,0.89925,6.295815,70.1571,228.3085,304.1985,429.42625
1,10.25,0.16025,141.8225,43.225,0.4585,2.289,174.0375,561.975,305.745,4.3625,95.05,2.415,90.9005,-0.897,1.36675,0.80525,7.66197,73.8342,228.095,307.518,428.088
1,10.75,-0.297,148.79,58.23,0.557,2.6495,210.95,651.625,329.925,4.9075,92.50125,2.6225,90.9005,-0.8855,1.4155,0.70275,8.37372,77.994075,233.514,315.303,426.9635
1,11.25,0.53,149.68,49.43,0.60475,2.77475,220.2525,711.25,266.975,5.3075,90.375,3.08,91,-0.901,1.453,0.65925,9.01,83.8735,228.488,318.5695,427.0315
1,11.75,0.912,152.97,38.64,0.539,2.67075,243.575,763.5,344.9775,5.69,89.9,3.29,90.85,-0.89275,1.45425,0.62975,9.596835,81.4176,216.56375,323.14,426.811
1,12.25,0.122,144.81,32.58405,0.5355,2.73025,251.2975,781.5,347.5175,5.99675,87.96925,3.5,90.85,-0.862,1.44175,0.6075,9.19508,87.233375,218.92175,319.6365,426.5305
1,12.75,-0.454,155.35,35.04,0.6095,2.92175,250.6375,791,382.01,6.4875,86.3,3.64,90.8,-0.84725,1.50175,0.62875,9.7881075,92.7941,227.394,321.1885,427.1115
1,13.25,0.38025,166.18,27.865,0.679,3.06575,233.27,748.75,378.425,6.41,84.375,3.95,90.8,-0.85275,1.57525,0.656,10.7355,91.57125,227.405,327.5055,427.487
1,13.75,0.073,126.22,48.945,0.67,3.056,213.665,695.205,337.97,6.725,87.1,4.375,90.7505,-0.874,1.7455,0.67825,10.6883,86.058,220.514,326.672,427.287
1,14.25,-0.109,84.34,27.15,0.53625,3.032,180.15,574.1,195.015,6.445,88.85,4.125,90.75855,-0.89925,1.88175,0.7225,11.176,77.84665,226.187,327.0605,427.0385
1,14.75,-0.5665,80.715,13.47,0.575,2.80175,130.9175,453.125,127.2975,6.2475,90.85,4.38,90.7679,-0.87725,1.971,0.77325,11.544825,72.51785,225.67225,328.8695,426.46625
1,15.25,-1.033,39.420525,22.745,0.531,2.7445,80.25,338.175,119.61,6.38,90.5,4.3625,91.22525,-0.89825,2.01225,0.836,11.9059,65.20905,219.019,328.44975,426.28475
1,15.75,-0.8435,25.3275,5.9925,0.511,2.5925,31.5475,205.375,75.43675,6.0475,92.55,4.06,91.22525,-0.9185,2.10775,0.858,12.471075,55.545225,215.46075,328.19475,426.0205
1,16.25,-0.595,-1.1675,5.8575,0.454,2.721,4.995,84.864,21.9635,5.6675,91.5,3.455,91.22525,-0.917,2.08425,0.91175,12.501325,44.257175,210.4915,326.2795,425.7005
1,16.75,-0.52175,-1.01145375,2.2875,0.4985,2.52675,-4.159,20.1675,7.97575,5.3325,92.1075,2.8225,91.22525,-0.926,2.012,0.97325,11.8153,33.3944,224.951,319.606,424.678
1,17.25,0.028,3.5862975,2.98,0.4755,2.53175,-7.545,1.1135,0.75925,5.06,92.57075,2.595,90.80355,-0.92825,1.98525,1.03225,11.112,21.413,224.104,318.719,425.996
1,17.75,0.91075,-1.3325,5.0825,0.439,2.62175,-8.195,0,0,4.84,92.9,2.41,90.801,-0.91925,1.8795,1.0785,10.612425,10.0762775,216.35025,314.63875,425.333
1,18.25,4.572,-2.4875,0.2975,0.452,2.55225,-9.9025,0,0,4.51,95.125,2.115,90.75245,-0.9085,1.77775,1.09125,9.85092,3.32163,204.78275,305.84875,425.60875
1,18.75,1.153,-2.5,3.14,0.4165,2.489,-8,0,0,4.165,95.525,2.0375,90.72525,-0.912,1.72525,1.13975,8.92617,2.6033,212.9085,300.7055,426.218
1,19.25,0.706,1.07,14.4832,0.375,2.49975,-7.97,0,0,3.855,96.3,1.9025,90.72525,-0.906,1.69325,1.1355,8.14492,2.37563,217.0615,298.1365,427.27125
1,19.75,3.74675,-0.44,0.086592,0.408,2.60575,-7.665,0,0,3.59,96.15,1.91,90.801,-0.90875,1.68175,1.11525,7.0611575,2.577695,211.63575,297.184,428.2825
1,20.25,0.46925,-3.22877,3.605,0.3715,2.45875,-8.545,0,0,3.075,96.375,1.815,90.801,-0.90325,1.6875,1.086,7.386115,3.04061,201.773,298.903,428.8275
1,20.75,1.992,-0.25,9.2684,0.3535,2.62975,-7.51,0,0,3.1675,96.675,1.715,90.82575,-0.91275,1.7455,1.085,6.5047225,3.1234825,200.041,294.13975,429.27075
1,21.25,0.492,-2.825,9.2201675,0.4135,2.8185,-7,0,0,2.9775,96.85,1.59,90.801,-0.9125,1.646,1.06575,6.082485,2.83746,197.2505,292.3525,430.017
1,21.75,0.657,0.4575,14.8425,0.4005,2.7245,-9.06,0,0,2.8675,96.35,1.635,90.9,-0.90625,1.65925,1.05025,5.58458,2.619535,202.5675,288.3045,432.186
1,22.25,1.041,-0.67,8.44701,0.4785,2.6185,-8.265,0,0,2.79025,95,1.735,90.925,-0.91025,1.6425,1.03875,5.19997,2.60851,204.852,286.765,433.064
1,22.75,1.425,-4.38,7.9325,0.455,2.60925,-7.1225,0,0,2.5475,96.475,1.65,91,-0.90975,1.6515,1.03425,5.15307,3.14609,193.021,286.458,431.777
1,23.25,1.523,-2.67,7.6925,0.493,2.594,-5.768,0,0,2.5915,97,1.5725,90.9,-0.9055,1.65275,1.03925,4.6545,2.7407,211.272,284.162,433.003
1,23.75,1.523,0.4075,17.3199,0.4075,2.5175,-7.11475,0,0,2.495,97.45,1.47,90.9,-0.90725,1.59675,1.02975,4.3872,3.142,199.593,282.11,434.205
2,0.25,1.056,-0.395,12.226275,0.3095,2.001,-6.224,0,0,1.9325,98.375,1.45,90.82575,-2.05825,2.15775,1.22125,3.3812,2.554,218.455,283.58,433.971
2,0.75,1.985,-0.7075,0.605,0.3005,2.14925,-5.586,0,0,1.83325,98.7,1.4775,90.82575,-2.059,2.13825,1.23675,3.09253,2.947445,213.4355,280.229,433.94975
2,1.25,1.80225,3.6175,1.21,0.34625,2.29225,-5.4435,0,0,1.565,99.3,1.34,90.82575,-2.05825,2.1135,1.17425,3.470275,2.6705025,219.6435,280.503,435.056
2,1.75,0.645,1.3075,9.08785,0.356,2.3505,-5.0105,0,0,1.522,99.125,1.47,90.801,-2.05725,2.118,1.21225,3.00817,2.66114,208.78,279.041,436.35475
2,2.25,1.422,-1.235,12.517225,0.35825,2.12325,-5.032,0,0,1.46725,99.725,1.475,90.801,-2.0555,2.11225,1.16625,2.75383,2.50195,227.669,278.09,435.14175
2,2.75,2.054,0.395,3.34,0.4295,2.467,-3.9905,0,0,1.5405,99.65,1.34,90.801,-2.05725,2.09825,1.16875,2.7916075,2.688495,215.871,276.826,437.461
2,3.25,2.282,1.23,2.27,0.391931,2.1295,-3.363,0,0,1.315,100,1.37,90.7505,-2.056,2.11975,1.23325,2.6673575,2.4999,207.193,275.787,438.962
2,3.75,3.29375,1.895,4.03,0.34,2.149,-3.659,0,0,1.42,99.9,1.37,90.801,-2.05675,2.13225,1.246,2.805155,2.54435,215.80275,279.7145,437.932
2,4.25,0.53075,1.09,2.99,0.2855,2.128,-3.4825,0,0,1.38,99.85,1.5075,90.801,-2.05725,2.096,1.19175,2.55727,2.25681,216.939,278.443,436.82275
2,4.75,0.86025,-0.3425,16.9356,0.325,2.3035,-3.90825,0,0,1.47,100,1.5575,90.801,-2.05675,2.115,1.19125,2.27873,2.02998,210.619,276.997,440.50675
2,5.25,4.364,-3.66,3.46,0.38322625,2.0665,-3.60625,0,0,1.2805,100,1.5425,90.8,-2.054,2.1205,1.2285,2.22463,2.1999125,210.485,275.76575,443.001
2,5.75,2.145,1.36,3.21,0.36525,2.189,-3.106,0,0,1.2745,100,1.59,90.801,-2.0555,2.14375,1.12075,2.535515,2.751095,217.6515,276.5635,440.57075
2,6.25,0.57,1.62,4.754255,0.4505,2.2355,-3.06875,0,0,1.296,100,1.615,90.801,-2.05575,2.0605,1.1195,2.6804975,3.0523575,223.5605,278.09875,437.801
2,6.75,0.472,9.73,5.96,0.428,2.3745,-2.661,2.1705,0.513,1.465,100,1.58,90.801,-2.0525,1.9785,1.015,2.6233175,4.49509,215.118,278.25075,439.758
2,7.25,-0.22840425,9.2325,10.1,0.36475,2.29,0.426,27.09,8.39,1.505,99.8,1.43,90.801,-2.05325,2.001,1.045,2.44747,8.41936,201.448,277.846,441.176
2,7.75,-0.0795,20.53,20.8925,0.36175,2.3735,11.105,77.5,26.985,1.665,99.35,1.51,90.801,-2.045,1.836,0.79575,2.565265,11.99415,205.2465,279.3115,437.845
2,8.25,-0.125,48.24,40.6875,0.478,2.1305,27.78,137.35,53.775,1.635,99.65,1.5875,90.9,-2.03825,1.53075,0.78625,3.2067825,34.7189,212.02,286.75075,436.361
2,8.75,-0.037,103.72,30.5775,0.48075,2.353075,66.975,254.15,126.6,2.07,99.45,1.75,90.95,-1.55775,1.03175,0.75225,4.236225,54.2251,222.79725,291.31225,434.917
2,9.25,0.10675,64.401,30.9875,0.479,2.457,140.6,442.35,180.25,2.55,96.95,2.07,91,-1.01775,0.99625,0.71625,5.556015,61.23025,226.0295,299.297,432.1625
2,9.75,-0.252,83.31,56.7358,0.52533125,2.6985,194.95,591.65,221.65,3.065,95.6,2.28,90.95,-0.6065,1.12325,0.702,6.295815,70.1571,228.3085,304.1985,429.42625
2,10.25,0.04,141.8225,43.225,0.529,2.7865,250.7,734,258.2,3.8065,93.35,2.69,90.9005,0.5085,1.56625,0.66225,7.66197,73.8342,228.095,307.518,428.088
2,10.75,0.431,148.79,58.23,0.668,2.825,298.8,881,391.35,4.73,89.55,2.935,90.9005,0.9755,1.79725,0.74025,8.37372,77.994075,233.514,315.303,426.9635
2,11.25,0.821,149.68,49.43,0.75225,2.978,348.6,957.5,482.5235,5.335,90.55,3.45,91,2.67275,1.83975,0.8635,9.01,83.8735,228.488,318.5695,427.0315
2,11.75,0.2325,152.97,38.64,0.6825,3.139,376.45,1018,452.7,6.01,88.2,3.925,90.85,5.29075,1.827,0.80975,9.596835,81.4176,216.56375,323.14,426.811
2,12.25,-0.12075,144.81,32.58405,0.753921,3.172,373.35,1055,421.65,6.6845,86.05,3.875,90.85,3.90175,1.908,0.919,9.19508,87.233375,218.92175,319.6365,426.5305
2,12.75,1.12025,155.35,35.04,0.743,3.037,351.7,990,353.3,6.741935,83.7,3.95,90.8,5.728,2.006,0.95925,9.7881075,92.7941,227.394,321.1885,427.1115
2,13.25,0.85275,166.18,27.865,0.747,3.377,333.75,971.5,385.75,7.19,82.55,4.37,90.8,2.69175,1.976,0.867,10.7355,91.57125,227.405,327.5055,427.487
2,13.75,0.22325,126.22,48.945,0.744,3.2565,311.1,935.5,382,7.405,81.85,4.3725,90.7505,2.821,2.08475,1.103,10.6883,86.058,220.514,326.672,427.287
2,14.25,-0.2955,84.34,27.15,0.6945,3.2655,292.7,880,328.6,7.69,84.3,4.5225,90.75855,1.63325,2.2035,1.3405,11.176,77.84665,226.187,327.0605,427.0385
2,14.75,-0.49,80.715,13.47,0.64225,3.0915,234.1,721.5,350.7,7.69,83.6,4.305,90.7679,0.98025,2.40825,1.45375,11.544825,72.51785,225.67225,328.8695,426.46625
2,15.25,0.038,39.420525,22.745,0.6625,3.087,181.7,605.7,335.9,7.51,82.2,4.41,90.7173,1.0635,2.433,1.34675,11.9059,65.20905,219.019,328.44975,426.28475
2,15.75,-0.421,25.3275,5.9925,0.6285,2.932,109.25,395.6,205.7,7.245,84.6,4.0475,90.7747,-0.3375,2.545,1.4165,12.471075,55.545225,215.46075,328.19475,426.0205
2,16.25,0.02,-1.1675,5.8575,0.572,2.8785,59.88,265.1,149.1885,7.055,86.85,3.7625,90.76815,-1.753,2.54675,1.419,12.501325,44.257175,210.4915,326.2795,425.7005
2,16.75,-0.3995,-1.01145375,2.2875,0.53,2.871,22.455,151.2,97.75,6.4045,89.15,3.5,90.80825,-2.01225,2.57475,1.3755,11.8153,33.3944,224.951,319.606,424.678
2,17.25,-0.2565,3.5862975,2.98,0.4405,2.8575,-0.962,45.365,33.405,5.775,89.6,3.09,90.80355,-2.04225,2.45625,1.436,11.112,21.413,224.104,318.719,425.996
2,17.75,-0.4935,-1.3325,5.0825,0.354,2.8405,-7.05,5.706,2.8685,4.859,90.35,2.6925,90.801,-2.06225,2.47675,1.4775,10.612425,10.0762775,216.35025,314.63875,425.333
2,18.25,0.676875,-2.4875,0.2975,0.434,2.6255,-9.19,0,0,4.509,91.9,2.5175,90.75245,-2.0615,2.32225,1.4155,9.85092,3.32163,204.78275,305.84875,425.60875
2,18.75,1.84725,-2.5,3.14,0.382,2.38675,-7.58,0,0,4.0625,92.325,2.2,90.72525,-2.0635,2.369,1.3915,8.92617,2.6033,212.9085,300.7055,426.218
2,19.25,2.04,1.07,14.4832,0.361,2.35575,-7.06125,0,0,3.6875,92.925,2.0225,90.72525,-2.06425,2.266,1.33475,8.14492,2.37563,217.0615,298.1365,427.27125
2,19.75,1.74355075,-0.44,0.086592,0.34825,2.522,-7.255,0,0,3.508,93.25,1.86,90.801,-2.06125,2.2505,1.271,7.0611575,2.577695,211.63575,297.184,428.2825
2,20.25,3.272945,-3.22877,3.605,0.391,2.328,-6.689,0,0,3.19,95.5,1.81,90.801,-2.06175,2.2235,1.286,7.386115,3.04061,201.773,298.903,428.8275
2,20.75,1.874,-0.25,9.2684,0.4205,2.4490025,-6.369,0,0,2.895,96.225,1.675,90.82575,-2.06075,2.17975,1.305,6.5047225,3.1234825,200.041,294.13975,429.27075
2,21.25,2.308,-2.825,9.2201675,0.36937075,2.321,-6.24075,0,0,2.62,96.6,1.525,90.801,-2.06025,2.17,1.2325,6.082485,2.83746,197.2505,292.3525,430.017
2,21.75,0.57925,0.4575,14.8425,0.398,2.527,-6.18575,0,0,2.43,96.7,1.4775,90.9,-2.06125,2.125,1.23275,5.58458,2.619535,202.5675,288.3045,432.186
2,22.25,0.586,-0.67,8.44701,0.3815,2.40275,-6.865,0,0,2.4025,96.65,1.53,90.925,-2.06025,2.108,1.217,5.19997,2.60851,204.852,286.765,433.064
2,22.75,1.923,-4.38,7.9325,0.39875,2.518,-5.72425,0,0,2.074,97.2,1.53,91,-2.06,2.1565,1.2025,5.15307,3.14609,193.021,286.458,431.777
2,23.25,0.774,-2.67,7.6925,0.37048075,2.344,-5.95625,0,0,2.14,97.4,1.66,90.9,-2.059,2.15275,1.257,4.6545,2.7407,211.272,284.162,433.003
2,23.75,2.889,0.4075,17.3199,0.392,2.204,-6.259,0,0,1.757,97.7,1.4,90.9,-2.059,2.16875,1.2295,4.3872,3.142,199.593,282.11,434.205
3,0.25,0.74,1.205365,7.15946,0.3235,2.11415,-19.075,0,0,3.57,89.45,1.975,91.1096,-4.3675,2.3615,3.17,3.3812,2.554,218.455,283.58,433.971
3,0.75,0.547187,3.361015,1.5398575,0.32275,2.168265,-19.23,0,0,3.558,90.94,1.977115,91.1602,-4.35875,2.34375,3.08875,3.09253,2.947445,213.4355,280.229,433.94975
3,1.25,2.157,2.5025,1.21,0.315,1.964,-19.18,0,0,3.35745,91.375,2.005,91.169225,-4.4255,2.28775,3.02075,3.470275,2.6705025,219.6435,280.503,435.056
3,1.75,1.27459,1.045,3.1298925,0.26671875,1.93975,-17.38,0,0,3.019,92.55,2.01,91.17635,-4.42475,2.26975,2.929,3.00817,2.66114,208.78,279.041,436.35475
3,2.25,0.893,0.96,1.9694425,0.28311875,1.89975,-16.275,0,0,2.705,93.6,1.9075,91.169,-4.349,2.2265,2.84475,2.75383,2.50195,227.669,278.09,435.14175
3,2.75,1.37929,2.9527775,3.90089,0.299042,2.018,-15.9075,0,0,2.705,94.4925,1.91,91.158425,-4.27225,2.1735,2.7605,2.7916075,2.688495,215.871,276.826,437.461
3,3.25,1.28544,1.8625,4.6331275,0.276377,1.981785,-15.5125,0,0,2.6853175,95.15,1.92,91.14295,-4.24175,2.20125,2.75,2.6673575,2.4999,207.193,275.787,438.962
3,3.75,1.53055,1.985,1.7026775,0.321,1.987,-15.13,0,0,2.5968325,95.45,1.86544,91.1521,-4.364,2.21175,2.68075,2.805155,2.54435,215.80275,279.7145,437.932
3,4.25,1.21525,-0.205292,4.57907,0.24283375,1.99275,-14.215,0,0,2.46,96.02335,1.82754,91.1623,-4.4695,2.15,2.5735,2.55727,2.25681,216.939,278.443,436.82275
3,4.75,1.965,4.01467,6.195,0.316,2.057,-13.94,0,0,2.465,97.09165,1.8875,91.1969,-4.30975,2.17425,2.48225,2.27873,2.02998,210.619,276.997,440.50675
3,5.25,1.002663,3.70342,3.27832,0.245,1.937275,-13.0425,0,0,2.2818975,96.675,1.88,91.2,-4.33375,2.1165,2.4245,2.22463,2.1999125,210.485,275.76575,443.001
3,5.75,0.6615,3.3965375,2.768085,0.26975,1.84825,-11.78,0.2049,0,2.25,96.9,1.832215,91.2,-4.35475,2.07975,2.39975,2.535515,2.751095,217.6515,276.5635,440.57075
3,6.25,0.308,1.9235,5.1416,0.25946525,1.919,-8.145,19.324125,7.7981875,2.1425,97.1,1.79,91.2,-4.0395,2.201,2.377,2.6804975,3.0523575,223.5605,278.09875,437.801
3,6.75,0.34475,2.7175,5.4539725,0.248683,1.877,2.767,66.34825,25.2625,2.2875,97.55,1.81352,91.203425,-3.898,2.24325,2.35225,2.6233175,4.49509,215.118,278.25075,439.758
3,7.25,0.58975,13.98365,17.6397,0.277567,2.09475,18.55,121.55,50.9654,2.28455,96.5,1.8475,91.2,-3.61225,1.9045,2.27975,2.44747,8.41936,201.448,277.846,441.176
3,7.75,0.71425,29.09,29.1181,0.316,2.10825,52.26,210.2,89,2.45,95.9,1.96,91.2,-2.7925,1.85775,2.17425,2.565265,11.99415,205.2465,279.3115,437.845
3,8.25,-0.2595,59.2528,30.32,0.28706,2.0025,151.3,481.325,283.65,3.019275,91.147475,2.16,91.2,-1.2035,1.77525,1.98675,3.2067825,34.7189,212.02,286.75075,436.361
3,8.75,-0.136,102.5415,52.475525,0.387,2.129,261.8,762.295,419.2995,4.185,85.231675,2.59,91.2,1.23425,2.246,1.726,4.236225,54.2251,222.79725,291.31225,434.917
3,9.25,-0.15025,176.149,70.99,0.508943,2.48075,340.4,968.313,521.415,5.91527,82.6,3.42818,91.2,2.487,3.04675,1.283,5.556015,61.23025,226.0295,299.297,432.1625
3,9.75,-2.042,216.52,85.42785,0.591,2.836,399.9,1120,594.685,7.03,75.5,4.13,91.2,4.642,4.02275,1.08775,6.295815,70.1571,228.3085,304.1985,429.42625
3,10.25,-2.4978375,237.585,86.7118,0.627,2.858,442.1,1207.5,646.38025,7.9875,72.425,4.93047,91.101,6.74325,5.3455,0.926,7.66197,73.8342,228.095,307.518,428.088
3,10.75,-3.384,223.368,99.0175,0.6794395,2.981,480.425,1315.5,698.45475,8.795,68.269975,5.78,91.109525,9.3115,6.25125,0.73475,8.37372,77.994075,233.514,315.303,426.9635
3,11.25,-2.7175,235.96975,100.631,0.653,3.3115,529.28,1458,739,9.18,65.474,6.43,91.1125,14.554,8.3755,0.64275,9.01,83.8735,228.488,318.5695,427.0315
3,11.75,-3.94975,252.298,85.7755,0.793,3.66475,545.052275,1497,769.8535,9.745,63.365,6.9,91.101,17.834,10.2075,0.789,9.596835,81.4176,216.56375,323.14,426.811
